,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
2726,By Year,2014-15,1610612749,MIL,2014-12-15T00:00:00,25,13,12,0.52,29.5,5.2,10.5,0.49,0.2,0.6,0.25,1.8,2.6,0.697,2.0,3.5,5.5,1.7,1.9,1.2,0.2,0.8,1.7,2.4,12.3,-4.6,23.9,2,0,22.6,6,4,7,1,3,7,7,7,9,9,8,5,5,9,1,6,5,7,3,2,9,5,6,3,7,9,6,5,1,7,264,2014-15,203953
2727,By Year,2021-22,1610612756,PHX,2022-04-10T00:00:00,74,57,17,0.77,15.8,3.9,6.2,0.629,0.0,0.1,0.222,1.4,2.0,0.699,2.2,4.5,6.7,0.6,1.3,0.3,1.1,0.3,2.4,2.1,9.2,1.6,20.9,10,0,19.3,6,2,10,2,9,5,8,3,3,4,4,5,7,3,4,4,4,4,5,10,11,13,6,4,5,3,6,4,2,5,264,2021-22,201580
2728,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,46,21,25,0.457,14.7,3.1,6.1,0.511,0.1,0.5,0.208,1.0,1.5,0.657,1.7,3.5,5.2,0.8,1.3,0.4,1.2,0.3,2.6,1.4,7.3,-1.9,18.3,1,0,16.7,2,2,2,1,2,2,2,3,1,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,1,2,2,1,2,264,2020-21,201580
2729,By Year,2020-21,1610612743,DEN,2021-05-16T00:00:00,13,8,5,0.615,13.5,2.5,5.2,0.478,0.0,0.3,0.0,0.6,0.9,0.667,1.8,3.5,5.3,0.5,1.2,0.2,1.1,0.2,3.2,1.0,5.5,1.5,15.4,1,0,13.9,15,14,15,7,12,13,10,15,6,2,6,13,14,5,9,7,7,8,7,13,12,14,2,15,13,4,10,10,2,11,264,2020-21,201580
2730,By Year,2020-21,1610612739,CLE,2021-03-22T00:00:00,33,13,20,0.394,15.2,3.4,6.5,0.521,0.2,0.6,0.25,1.1,1.7,0.655,1.6,3.5,5.2,1.0,1.4,0.5,1.2,0.3,2.4,1.6,8.0,-3.3,19.4,0,0,17.7,12,11,7,11,10,8,7,12,1,1,3,9,10,7,10,8,8,1,4,6,9,9,7,9,7,14,7,12,2,7,264,2020-21,201580
2731,By Year,2019-20,1610612747,LAL,2020-08-13T00:00:00,68,51,17,0.75,16.6,2.9,4.5,0.637,0.0,0.1,0.5,0.8,1.2,0.646,1.8,3.9,5.7,0.5,0.8,0.5,1.4,0.3,2.3,1.3,6.6,1.9,19.2,2,0,16.7,7,4,10,3,6,9,12,2,2,6,2,11,12,8,7,6,6,5,13,3,8,12,9,11,9,2,8,7,2,8,264,2019-20,201580
2732,By Year,2018-19,1610612747,LAL,2019-04-09T00:00:00,75,35,40,0.467,22.3,5.3,8.5,0.624,0.0,0.2,0.083,1.3,2.0,0.632,2.6,4.9,7.5,0.7,1.4,0.6,2.0,0.3,2.8,2.1,12.0,-2.1,28.4,14,0,25.4,4,6,4,8,3,1,2,4,4,3,5,6,6,10,3,3,3,2,3,1,4,11,5,3,1,10,2,2,2,2,264,2018-19,201580
2733,By Year,2017-18,1610612744,GSW,2018-04-10T00:00:00,65,45,20,0.692,9.5,2.1,3.4,0.621,0.0,0.1,0.0,0.6,0.8,0.731,0.9,1.7,2.6,0.5,0.4,0.3,0.9,0.1,1.4,0.7,4.8,0.6,11.8,0,0,10.3,8,5,7,4,17,15,16,5,6,5,6,14,15,2,15,15,16,6,17,9,14,17,16,17,16,6,15,12,2,16,264,2017-18,201580
2734,By Year,2016-17,1610612744,GSW,2017-04-12T00:00:00,77,62,15,0.805,9.6,2.7,4.1,0.652,0.0,0.0,0.0,0.7,1.4,0.505,1.3,1.9,3.2,0.2,0.5,0.2,0.9,0.2,1.4,1.1,6.1,4.1,13.1,0,0,11.8,3,1,12,1,16,10,13,1,6,7,6,12,11,13,14,14,14,15,16,12,15,15,15,14,12,1,13,12,2,13,264,2016-17,201580
2735,By Year,2015-16,1610612742,DAL,2016-04-10T00:00:00,34,15,19,0.441,10.9,2.3,3.9,0.575,0.0,0.0,0.0,0.5,1.1,0.5,1.6,2.4,3.9,0.1,0.6,0.1,0.8,0.3,1.4,1.1,5.1,-1.6,12.0,1,0,10.9,11,10,9,9,14,14,14,8,6,9,6,15,13,14,12,11,12,16,15,15,16,10,14,13,15,9,14,10,2,14,264,2015-16,201580
2736,By Year,2014-15,-1,TOT,2015-03-01T00:00:00,23,8,15,0.348,11.1,1.8,3.4,0.532,0.0,0.0,0.0,1.0,1.4,0.667,0.8,1.9,2.7,0.1,0.8,0.1,0.9,0.4,1.3,1.3,4.6,-3.0,10.1,0,0,9.3,3,3,3,3,3,3,3,2,2,2,2,2,3,1,3,3,3,3,3,3,3,2,3,3,3,2,3,3,1,3,264,2014-15,201580
2737,By Year,2014-15,1610612755,PHI,2015-03-01T00:00:00,6,1,5,0.167,10.2,1.3,3.0,0.444,0.0,0.0,0.0,0.3,0.7,0.5,0.7,1.5,2.2,0.3,0.8,0.0,0.2,0.2,0.3,1.2,3.0,-4.5,5.8,0,0,5.8,16,16,15,17,15,17,17,17,6,12,6,16,16,14,17,16,17,10,11,17,17,16,17,12,17,16,17,12,2,17,264,2014-15,201580
2738,By Year,2014-15,1610612743,DEN,2015-02-10T00:00:00,17,7,10,0.412,11.4,2.0,3.6,0.557,0.0,0.0,0.0,1.2,1.7,0.69,0.8,2.0,2.8,0.1,0.8,0.1,1.1,0.5,1.6,1.3,5.2,-2.5,11.6,0,0,10.5,14,15,13,10,13,16,15,9,6,12,6,8,9,4,16,13,15,17,14,16,10,6,13,10,14,11,16,12,2,15,264,2014-15,201580
2739,By Year,2013-14,1610612743,DEN,2013-11-08T00:00:00,5,1,4,0.2,15.9,3.4,7.6,0.447,0.0,0.0,0.0,0.2,0.2,1.0,2.0,1.4,3.4,0.4,1.6,0.2,1.4,0.6,3.2,1.0,7.0,-1.0,14.9,0,0,14.0,17,16,17,16,8,7,4,16,6,12,6,17,17,1,5,17,13,9,2,14,7,2,1,15,8,8,12,12,2,10,264,2013-14,201580
2740,By Year,2012-13,1610612743,DEN,2013-04-17T00:00:00,79,54,25,0.684,18.1,3.8,6.7,0.575,0.0,0.0,1.0,1.4,2.4,0.591,2.0,2.8,4.8,0.3,1.1,0.4,2.0,0.4,2.3,1.7,9.1,0.8,21.3,2,0,18.9,1,3,6,5,5,6,6,7,5,11,1,4,4,11,5,9,9,12,8,8,3,7,10,7,6,5,5,7,2,6,264,2012-13,201580
2741,By Year,2011-12,-1,TOT,2012-04-26T00:00:00,61,22,39,0.361,25.2,5.0,9.0,0.556,0.0,0.0,0.0,1.3,2.7,0.461,2.7,5.1,7.8,0.5,1.4,0.6,2.2,0.6,2.7,2.3,11.3,-5.0,28.3,15,0,25.1,1,1,1,2,1,1,1,1,2,2,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,264,2011-12,201580
2742,By Year,2011-12,1610612743,DEN,2012-04-26T00:00:00,20,13,7,0.65,20.5,4.7,7.6,0.612,0.0,0.0,0.0,1.0,2.6,0.373,1.8,4.0,5.8,0.3,1.0,0.5,1.6,0.8,2.4,2.0,10.3,-0.1,22.8,2,0,20.4,13,11,14,6,4,3,4,6,6,12,6,10,3,17,8,5,5,13,9,5,6,1,8,5,3,7,4,7,2,4,264,2011-12,201580
2743,By Year,2011-12,1610612764,WAS,2012-03-13T00:00:00,41,9,32,0.22,27.4,5.2,9.8,0.535,0.0,0.0,0.0,1.4,2.8,0.5,3.1,5.7,8.8,0.6,1.7,0.6,2.5,0.5,2.9,2.5,11.9,-7.4,30.9,13,0,27.4,10,13,5,15,2,2,1,11,6,12,6,3,2,14,1,1,1,3,1,2,1,3,4,2,2,17,1,3,2,1,264,2011-12,201580
2744,By Year,2010-11,1610612764,WAS,2011-04-13T00:00:00,79,23,56,0.291,27.8,4.2,7.6,0.55,0.0,0.0,0.0,1.7,2.9,0.583,2.8,5.2,8.0,0.5,1.3,0.5,2.4,0.5,2.9,2.6,10.1,-2.9,28.0,21,1,24.5,1,7,2,12,1,4,3,10,6,8,6,1,1,12,2,2,2,7,6,4,2,5,3,1,4,13,3,1,1,3,264,2010-11,201580
2745,By Year,2009-10,1610612764,WAS,2010-04-14T00:00:00,60,17,43,0.283,16.1,2.6,5.1,0.508,0.0,0.0,0.0,1.2,1.9,0.638,1.5,2.6,4.1,0.2,0.9,0.3,1.7,0.3,2.0,1.7,6.4,-2.9,16.6,6,0,14.6,9,8,3,13,7,11,11,13,6,10,6,7,8,9,13,10,10,14,10,11,5,8,12,8,11,12,9,5,2,9,264,2009-10,201580
2746,By Year,2008-09,1610612764,WAS,2009-04-15T00:00:00,75,17,58,0.227,15.2,2.5,5.2,0.494,0.0,0.0,0.0,1.4,2.2,0.66,1.6,2.3,3.9,0.3,0.8,0.4,1.0,0.5,2.1,1.7,6.5,-3.9,15.2,4,0,13.6,4,8,1,14,11,12,9,14,6,12,6,2,5,6,11,12,11,11,12,7,13,4,11,6,10,15,11,6,2,12,264,2008-09,201580
2747,By Year,2021-22,1610612742,DAL,2021-12-21T00:00:00,4,2,2,0.5,2.7,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-2.3,0.8,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630605
2748,By Year,2021-22,1610612743,DEN,2022-04-10T00:00:00,67,36,31,0.537,16.2,2.4,4.9,0.486,0.5,1.9,0.266,1.2,1.4,0.871,1.2,3.0,4.2,0.9,0.9,0.6,0.4,0.5,2.4,1.2,6.4,-1.3,15.0,1,0,14.1,3,5,4,5,8,8,8,4,7,7,8,5,5,1,8,8,8,4,8,2,6,6,8,5,8,7,8,6,1,8,264,2021-22,203210
2749,By Year,2020-21,1610612743,DEN,2021-05-16T00:00:00,58,38,20,0.655,19.3,3.0,6.4,0.463,1.4,3.4,0.399,0.8,1.0,0.807,1.5,3.3,4.8,0.9,0.9,0.4,0.4,0.5,2.5,0.8,8.1,1.7,16.8,1,0,16.8,5,4,6,4,6,5,5,8,3,2,2,6,6,3,5,6,7,3,6,8,8,5,6,6,5,2,6,6,1,6,264,2020-21,203210
2750,By Year,2019-20,1610612746,LAC,2020-08-14T00:00:00,63,43,20,0.683,20.7,2.4,5.6,0.429,1.5,3.8,0.387,0.6,0.8,0.75,1.2,4.9,6.2,0.8,0.9,0.5,0.4,0.3,2.8,0.7,6.8,2.4,17.0,7,0,16.9,4,1,6,3,4,7,7,10,1,1,4,8,8,8,7,3,4,7,7,7,7,8,5,8,7,1,5,3,1,5,264,2019-20,203210
2751,By Year,2018-19,-1,TOT,2019-04-10T00:00:00,65,31,34,0.477,21.1,3.5,7.3,0.483,1.1,2.7,0.403,1.2,1.6,0.792,1.6,4.7,6.3,0.8,1.3,0.7,0.5,0.6,3.0,1.4,9.4,-3.3,20.4,6,0,20.0,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,264,2018-19,203210
2752,By Year,2018-19,1610612746,LAC,2019-04-10T00:00:00,24,18,6,0.75,19.6,3.3,6.8,0.482,1.4,3.3,0.413,0.7,0.9,0.81,1.3,5.2,6.5,0.6,1.0,0.5,0.3,0.5,2.9,0.7,8.7,-0.5,18.9,1,0,18.8,8,6,9,1,5,3,3,6,2,3,1,7,7,2,6,2,3,8,5,6,9,7,3,7,4,4,4,6,1,4,264,2018-19,203210
2753,By Year,2018-19,1610612763,MEM,2019-02-03T00:00:00,41,13,28,0.317,21.9,3.7,7.6,0.484,0.9,2.3,0.396,1.5,2.0,0.788,1.8,4.4,6.1,0.9,1.6,0.8,0.6,0.6,3.0,1.9,9.8,-4.9,21.3,5,0,20.7,7,7,5,9,3,2,2,5,4,4,3,2,3,6,4,5,5,5,1,1,1,2,2,2,2,10,2,5,1,2,264,2018-19,203210
2754,By Year,2017-18,1610612763,MEM,2018-03-30T00:00:00,55,11,44,0.2,28.0,4.1,8.9,0.457,0.8,2.3,0.339,1.5,2.0,0.721,2.7,5.8,8.4,1.4,1.4,0.6,0.5,0.7,2.8,1.7,10.3,-4.5,24.4,16,0,23.1,6,8,1,10,1,1,1,9,5,5,6,3,2,9,1,1,1,1,2,5,3,1,4,3,1,9,1,1,1,1,264,2017-18,203210
2755,By Year,2016-17,1610612763,MEM,2017-04-12T00:00:00,77,40,37,0.519,27.3,3.2,6.5,0.5,0.7,1.9,0.379,1.7,2.2,0.802,2.2,4.9,7.1,1.1,1.2,0.6,0.4,0.5,3.2,2.0,8.9,-0.4,21.0,10,0,19.9,2,2,3,6,2,4,4,3,6,6,5,1,1,4,2,4,2,2,3,3,4,4,1,1,3,3,3,2,1,3,264,2016-17,203210
2756,By Year,2015-16,1610612763,MEM,2016-04-13T00:00:00,78,39,39,0.5,18.5,2.9,6.3,0.465,0.2,0.6,0.333,1.3,1.8,0.752,1.8,3.0,4.8,0.9,1.1,0.6,0.4,0.6,2.4,1.4,7.4,-0.6,16.4,7,0,15.3,1,3,2,7,7,6,6,7,8,8,7,4,4,7,3,7,6,6,4,4,5,3,7,4,6,5,7,3,1,7,264,2015-16,203210
2757,By Year,2014-15,-1,TOT,2015-04-15T00:00:00,24,10,14,0.417,6.8,1.1,2.0,0.574,0.0,0.3,0.0,0.3,0.4,0.8,0.8,1.1,1.9,0.2,0.6,0.2,0.2,0.1,1.0,0.4,2.6,-1.0,5.8,0,0,5.5,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,264,2014-15,203210
2758,By Year,2014-15,1610612763,MEM,2015-04-15T00:00:00,20,7,13,0.35,7.0,1.2,2.0,0.575,0.0,0.2,0.0,0.4,0.5,0.8,0.8,1.2,2.0,0.2,0.6,0.3,0.2,0.2,1.0,0.5,2.7,-0.9,5.9,0,0,5.7,9,9,8,8,9,9,9,1,9,10,9,9,9,5,9,9,9,9,9,9,10,9,10,9,9,6,9,9,1,9,264,2014-15,203210
2759,By Year,2014-15,1610612759,SAS,2015-01-23T00:00:00,4,3,1,0.75,6.2,1.0,1.8,0.571,0.0,0.5,0.0,0.0,0.0,0.0,0.8,0.8,1.5,0.0,0.5,0.0,0.5,0.0,1.5,0.0,2.0,-2.0,4.8,0,0,4.5,10,10,10,1,10,10,10,2,9,9,9,10,10,10,10,10,10,10,10,10,2,10,9,10,10,8,10,9,1,10,264,2014-15,203210
2760,By Year,2021-22,1610612763,MEM,2022-04-09T00:00:00,57,36,21,0.632,33.1,10.2,20.6,0.493,1.5,4.5,0.344,5.5,7.3,0.761,1.4,4.4,5.7,6.7,3.4,1.2,0.4,1.7,1.5,5.8,27.4,3.3,45.6,10,1,44.5,3,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,3,2,1,264,2021-22,1629630
2761,By Year,2020-21,1610612763,MEM,2021-05-16T00:00:00,63,33,30,0.524,32.6,6.8,15.2,0.449,1.2,3.8,0.303,4.3,5.9,0.728,0.9,3.1,4.0,7.4,3.2,0.9,0.2,1.1,1.4,4.9,19.1,1.7,35.1,14,1,33.9,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,3,2,1,3,2,3,3,3,2,2,2,2,2,2,2,264,2020-21,1629630
2762,By Year,2019-20,1610612763,MEM,2020-08-13T00:00:00,67,33,34,0.493,31.0,6.7,14.0,0.477,0.9,2.7,0.335,3.6,4.6,0.776,0.8,3.1,3.9,7.3,3.3,0.9,0.3,1.4,1.6,4.1,17.8,-0.3,33.5,15,2,32.1,1,2,1,3,3,3,3,2,3,3,2,3,3,1,3,2,3,2,2,3,2,2,1,3,3,3,3,1,1,3,264,2019-20,1629630
2763,By Year,2021-22,1610612766,CHA,2022-04-10T00:00:00,33,18,15,0.545,7.9,0.7,1.7,0.436,0.2,0.8,0.259,0.4,0.6,0.6,0.3,1.0,1.3,0.6,0.3,0.2,0.3,0.1,0.8,0.5,2.0,-0.2,5.9,0,0,5.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630550
2764,By Year,2021-22,1610612746,LAC,2022-04-10T00:00:00,76,40,36,0.526,24.4,4.1,6.5,0.626,0.0,0.0,0.0,2.2,3.0,0.727,2.9,5.6,8.5,1.6,1.5,0.5,1.0,0.6,2.7,2.7,10.3,-1.7,25.8,25,0,23.4,1,3,1,4,1,1,2,2,2,5,2,1,1,6,1,1,1,1,1,1,1,5,1,1,1,6,1,1,1,1,264,2021-22,1627826
2765,By Year,2020-21,1610612746,LAC,2021-05-16T00:00:00,72,47,25,0.653,22.3,3.6,5.5,0.652,0.0,0.1,0.25,1.9,2.4,0.789,2.6,4.6,7.2,1.3,1.1,0.3,0.9,0.7,2.6,2.3,9.0,2.5,22.0,13,0,19.9,2,2,3,3,2,3,5,1,1,2,1,2,2,2,3,4,4,3,3,4,5,3,2,2,3,2,3,2,1,3,264,2020-21,1627826
2766,By Year,2019-20,1610612746,LAC,2020-08-14T00:00:00,72,49,23,0.681,18.4,3.3,5.3,0.613,0.0,0.0,0.0,1.7,2.3,0.747,2.7,4.8,7.5,1.1,0.8,0.2,0.9,0.4,2.3,1.8,8.3,3.2,21.6,10,0,19.2,2,1,5,2,4,6,6,3,2,3,2,4,4,4,2,3,3,4,5,5,3,6,4,5,5,1,4,3,1,4,264,2019-20,1627826
2767,By Year,2018-19,-1,TOT,2019-04-10T00:00:00,59,32,27,0.542,17.6,3.6,6.4,0.559,0.0,0.0,0.0,1.7,2.1,0.802,1.9,4.2,6.1,1.1,1.2,0.2,0.9,0.8,2.3,1.9,8.9,0.7,20.0,8,0,18.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2018-19,1627826
2768,By Year,2018-19,1610612746,LAC,2019-04-10T00:00:00,26,18,8,0.692,20.1,3.8,7.2,0.538,0.0,0.0,0.0,1.7,2.3,0.733,2.3,5.3,7.7,1.5,1.4,0.4,0.9,0.9,2.5,1.8,9.4,0.7,23.3,4,0,21.2,7,5,7,1,3,2,1,5,2,5,2,5,3,5,4,2,2,2,2,2,2,1,3,4,2,4,2,4,1,2,264,2018-19,1627826
2769,By Year,2018-19,1610612747,LAL,2019-02-05T00:00:00,33,14,19,0.424,15.6,3.4,5.8,0.58,0.0,0.0,0.0,1.7,2.0,0.864,1.6,3.3,4.9,0.8,1.0,0.1,0.8,0.7,2.2,1.9,8.5,0.7,17.4,4,0,16.1,6,6,6,6,6,4,4,4,2,5,2,3,5,1,5,5,5,6,4,7,6,2,5,3,4,5,5,4,1,5,264,2018-19,1627826
2770,By Year,2017-18,1610612747,LAL,2018-04-11T00:00:00,43,19,24,0.442,9.5,1.4,2.8,0.5,0.0,0.0,0.0,0.9,1.2,0.765,1.0,1.8,2.9,0.6,0.6,0.2,0.3,0.3,1.1,1.1,3.7,1.0,9.0,1,0,8.3,4,4,4,5,7,7,7,7,2,4,2,6,7,3,7,7,7,7,7,6,7,7,7,7,7,3,7,7,1,7,264,2017-18,1627826
2771,By Year,2016-17,1610612747,LAL,2017-03-30T00:00:00,38,8,30,0.211,16.0,3.3,6.3,0.529,0.0,0.1,0.0,0.8,1.3,0.653,1.1,3.1,4.2,0.8,0.8,0.4,0.9,0.6,1.7,1.3,7.5,-3.5,16.6,4,0,14.9,5,7,2,7,5,5,3,6,2,1,2,7,6,7,6,6,6,5,6,3,4,4,6,6,6,7,6,4,1,6,264,2016-17,1627826
2772,By Year,2021-22,1610612756,PHX,2022-04-10T00:00:00,45,36,9,0.8,8.0,0.9,2.3,0.394,0.4,1.3,0.322,0.2,0.3,0.583,0.6,0.6,1.2,0.3,0.3,0.4,0.1,0.2,1.1,0.4,2.4,0.9,5.8,0,0,5.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630688
2773,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,65,27,38,0.415,17.3,2.8,6.6,0.43,0.4,1.0,0.373,0.2,0.4,0.625,0.4,1.8,2.2,3.8,1.2,0.7,0.4,0.3,1.2,0.7,6.3,-2.4,16.6,1,0,14.8,2,1,2,4,2,2,3,1,2,3,1,5,5,3,2,2,2,2,3,2,1,3,2,4,2,5,2,2,1,2,264,2021-22,202397
2774,By Year,2021-22,1610612764,WAS,2022-04-10T00:00:00,28,10,18,0.357,22.0,4.0,8.8,0.457,0.5,1.5,0.357,0.1,0.2,0.6,0.5,2.5,3.0,5.2,1.5,1.0,0.5,0.4,1.6,0.8,8.6,-2.1,22.8,1,0,20.2,11,10,12,12,8,6,6,2,5,5,7,16,17,11,3,7,5,4,4,3,1,7,4,11,8,14,5,5,1,6,264,2021-22,202397
2775,By Year,2021-22,1610612766,CHA,2022-02-09T00:00:00,37,17,20,0.459,13.8,2.0,5.0,0.395,0.3,0.7,0.4,0.3,0.5,0.632,0.3,1.2,1.5,2.6,1.0,0.5,0.3,0.3,0.9,0.6,4.5,-2.6,11.8,0,0,10.6,8,8,9,9,11,11,10,13,11,11,1,10,11,10,12,12,11,10,9,12,6,10,12,13,10,17,10,7,1,10,264,2021-22,202397
2776,By Year,2020-21,1610612764,WAS,2021-05-16T00:00:00,44,23,21,0.523,21.0,2.9,6.8,0.434,0.4,1.1,0.367,0.4,0.8,0.576,0.5,2.9,3.4,3.9,0.9,0.7,0.3,0.2,1.4,1.1,6.7,1.2,18.8,0,0,16.5,7,5,8,5,9,9,9,5,7,9,5,8,8,13,3,2,2,8,10,8,5,12,8,8,9,2,8,7,1,9,264,2020-21,202397
2777,By Year,2019-20,1610612764,WAS,2020-08-13T00:00:00,68,23,45,0.338,26.3,4.5,10.1,0.447,0.9,2.5,0.367,0.9,1.3,0.721,0.4,2.8,3.2,4.9,1.4,0.9,0.4,0.4,1.6,1.2,10.9,-2.1,24.6,1,0,22.5,4,5,1,13,3,4,3,3,2,2,6,5,5,4,6,4,4,6,5,5,2,6,6,7,4,13,3,5,1,3,264,2019-20,202397
2778,By Year,2018-19,1610612765,DET,2019-04-10T00:00:00,56,33,23,0.589,22.3,3.7,8.7,0.419,0.8,2.4,0.326,0.8,1.1,0.758,0.4,2.2,2.6,3.6,1.1,0.5,0.2,0.4,1.9,1.2,8.9,1.5,18.5,0,0,17.3,5,4,7,2,7,7,7,8,3,3,10,7,7,2,7,9,9,9,8,13,10,8,1,6,6,1,9,7,1,8,264,2018-19,202397
2779,By Year,2017-18,1610612765,DET,2018-04-11T00:00:00,82,39,43,0.476,24.9,4.7,9.8,0.486,0.4,1.2,0.347,1.0,1.4,0.698,0.3,2.4,2.7,4.4,1.3,0.8,0.2,0.6,1.7,1.6,10.9,0.5,22.5,3,0,20.5,1,1,3,7,4,3,4,1,6,7,8,4,4,7,10,8,8,7,7,6,7,4,3,4,3,5,7,3,1,5,264,2017-18,202397
2780,By Year,2016-17,1610612765,DET,2017-04-12T00:00:00,81,37,44,0.457,24.1,4.1,9.2,0.439,0.3,1.3,0.267,0.9,1.3,0.706,0.3,2.6,2.9,5.2,1.4,0.8,0.4,0.4,1.6,1.4,9.4,0.6,22.7,3,0,20.1,2,3,2,10,5,5,5,4,9,6,13,6,6,5,13,5,7,5,6,7,3,5,5,5,5,4,6,3,1,7,264,2016-17,202397
2781,By Year,2015-16,-1,TOT,2016-04-13T00:00:00,77,16,61,0.208,29.1,5.2,12.6,0.411,0.7,2.2,0.329,1.6,2.3,0.693,0.6,3.4,4.0,6.5,2.3,1.1,0.3,0.7,1.7,2.2,12.6,-4.5,29.2,12,0,26.7,1,4,1,6,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,6,1,1,1,1,264,2015-16,202397
2782,By Year,2015-16,1610612755,PHI,2016-04-13T00:00:00,50,8,42,0.16,32.4,6.0,14.8,0.405,0.9,2.7,0.336,1.8,2.7,0.669,0.6,3.7,4.3,7.0,2.6,1.3,0.4,0.7,1.9,2.4,14.7,-6.3,32.5,7,0,30.1,6,12,4,18,1,1,1,9,1,1,9,1,1,8,1,1,1,1,2,1,4,3,2,1,1,18,1,1,1,1,264,2015-16,202397
2783,By Year,2015-16,1610612740,NOP,2015-12-23T00:00:00,27,8,19,0.296,22.9,3.6,8.4,0.43,0.4,1.2,0.303,1.2,1.6,0.767,0.5,2.9,3.4,5.7,1.7,0.9,0.2,0.7,1.4,1.8,8.9,-1.1,23.2,5,0,20.6,13,12,10,15,6,8,8,6,8,8,12,2,3,1,2,3,3,3,3,4,8,2,9,3,7,9,4,2,1,4,264,2015-16,202397
2784,By Year,2014-15,-1,TOT,2015-04-13T00:00:00,55,24,31,0.436,15.1,2.6,6.7,0.39,0.3,1.1,0.3,0.6,1.0,0.596,0.3,1.5,1.8,3.3,1.4,0.7,0.1,0.4,0.9,1.2,6.1,-1.9,14.1,0,0,13.1,3,2,4,3,3,3,2,3,3,2,4,2,2,4,3,3,3,3,2,3,4,2,3,2,3,4,3,3,1,3,264,2014-15,202397
2785,By Year,2014-15,1610612755,PHI,2015-04-13T00:00:00,25,6,19,0.24,27.1,5.1,12.9,0.398,0.7,2.2,0.309,1.1,1.9,0.583,0.4,2.5,2.9,6.1,2.8,1.3,0.2,0.7,1.5,2.2,12.0,-2.3,26.3,0,0,24.7,14,16,10,16,2,2,2,11,4,4,11,3,2,12,8,6,6,2,1,1,9,1,7,2,2,16,2,7,1,2,264,2014-15,202397
2786,By Year,2014-15,1610612760,OKC,2015-02-11T00:00:00,30,18,12,0.6,5.2,0.5,1.5,0.333,0.0,0.2,0.2,0.2,0.3,0.667,0.2,0.7,0.9,0.9,0.3,0.1,0.0,0.1,0.4,0.3,1.2,-1.5,3.9,0,0,3.4,10,7,14,1,18,18,18,18,16,17,16,14,15,9,16,17,17,18,17,18,16,17,17,16,18,10,18,7,1,18,264,2014-15,202397
2787,By Year,2013-14,1610612756,PHX,2014-04-16T00:00:00,70,39,31,0.557,14.4,1.7,4.0,0.423,0.0,0.3,0.043,0.3,0.6,0.564,0.4,1.4,1.8,2.6,0.9,0.7,0.2,0.3,0.9,0.8,3.7,-0.2,11.5,0,0,9.9,3,1,5,3,10,12,12,7,17,14,17,11,10,14,5,10,10,11,11,9,12,9,10,10,12,8,11,7,1,11,264,2013-14,202397
