,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
62,By Year,2020-21,-1,TOT,2021-03-26T00:00:00,23,13,10,0.565,46.6,8.6,20.1,0.426,3.3,7.7,0.423,2.1,2.4,0.875,0.6,4.4,5.0,5.3,2.1,1.2,0.3,2.1,3.0,1.5,22.5,-2.7,38.9,0,0,39.1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,264,2020-21,1626188
63,By Year,2020-21,1610612739,CLE,2021-03-26T00:00:00,7,2,5,0.286,48.1,8.6,21.2,0.405,3.0,6.6,0.462,1.5,1.5,1.0,1.0,5.1,6.1,6.6,2.0,1.5,0.0,2.5,4.0,1.0,21.7,-2.5,41.4,0,0,40.4,6,7,4,7,3,3,1,7,4,6,2,2,3,1,1,2,2,2,7,1,5,1,3,7,4,2,1,1,1,2,264,2020-21,1626188
64,By Year,2020-21,1610612747,LAL,2021-02-18T00:00:00,16,11,5,0.688,44.3,8.6,18.6,0.462,3.6,9.3,0.385,2.9,3.6,0.8,0.0,3.6,3.6,3.6,2.1,0.7,0.7,1.4,1.4,2.1,23.6,-2.9,35.4,0,0,37.1,4,4,4,3,7,4,4,4,2,2,5,1,1,3,6,5,5,7,4,6,1,2,7,2,1,4,4,1,1,3,264,2020-21,1626188
65,By Year,2019-20,1610612747,LAL,2020-08-13T00:00:00,44,31,13,0.705,46.2,8.3,19.5,0.425,2.8,7.7,0.365,1.0,1.3,0.786,1.0,3.6,4.6,4.5,3.0,1.1,0.2,1.1,2.5,1.5,20.4,5.1,33.4,0,0,34.8,2,2,2,2,6,5,3,6,6,4,6,4,6,4,2,4,4,6,2,3,2,3,6,5,6,1,6,1,1,6,264,2019-20,1626188
66,By Year,2018-19,1610612744,GSW,2019-04-10T00:00:00,74,49,25,0.662,47.5,9.2,19.7,0.465,3.6,9.0,0.405,0.9,1.2,0.769,1.0,6.1,7.0,5.2,2.2,0.9,0.1,0.9,4.1,1.3,22.9,-6.0,40.0,0,0,40.8,1,1,1,4,4,2,2,3,1,3,4,5,7,5,3,1,1,5,3,4,3,5,1,6,2,5,2,1,1,1,264,2018-19,1626188
67,By Year,2017-18,1610612744,GSW,2018-04-10T00:00:00,33,21,12,0.636,48.7,8.0,16.6,0.484,3.0,6.8,0.442,1.4,1.6,0.88,0.7,4.7,5.4,5.8,2.1,0.8,0.1,1.1,3.9,1.7,20.5,-2.6,36.2,0,0,36.5,3,3,3,5,2,6,7,2,5,5,3,3,2,2,4,3,3,4,6,5,4,4,4,4,5,3,3,1,1,4,264,2017-18,1626188
68,By Year,2016-17,-1,TOT,2017-04-12T00:00:00,14,9,5,0.643,49.1,8.6,17.3,0.5,2.9,6.8,0.423,0.5,1.3,0.4,0.3,1.6,1.8,6.8,3.4,1.0,0.0,0.3,3.4,2.4,20.7,-10.7,32.8,0,0,34.3,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,264,2016-17,1626188
69,By Year,2016-17,1610612740,NOP,2017-04-12T00:00:00,9,5,4,0.556,47.0,9.4,17.4,0.537,2.6,5.1,0.5,0.9,1.3,0.667,0.4,1.3,1.7,6.0,2.1,1.3,0.0,0.4,3.0,2.6,22.1,-12.3,34.8,0,0,34.9,5,5,6,6,5,1,5,1,7,7,1,6,5,6,5,7,7,3,5,2,5,6,5,1,3,7,5,1,1,5,264,2016-17,1626188
70,By Year,2016-17,1610612742,DAL,2017-03-07T00:00:00,5,4,1,0.8,52.3,7.5,17.0,0.44,3.4,9.5,0.357,0.0,1.4,0.0,0.0,2.0,2.0,8.2,5.4,0.7,0.0,0.0,4.1,2.0,18.4,-8.2,29.7,0,0,33.3,7,6,7,1,1,7,6,5,3,1,7,7,4,7,6,6,6,1,1,7,5,7,2,3,7,6,7,1,1,7,264,2016-17,1626188
71,By Year,2020-21,1610612746,LAC,2021-05-16T00:00:00,38,26,12,0.684,48.1,6.0,13.6,0.436,3.3,9.3,0.357,1.1,1.4,0.765,1.6,4.6,6.2,2.4,0.9,1.2,0.7,0.5,3.7,1.4,16.3,1.9,31.9,0,0,31.8,11,10,12,1,11,7,8,7,2,2,9,10,11,6,12,13,13,6,13,8,11,5,7,12,7,7,12,9,1,10,264,2020-21,202335
72,By Year,2019-20,1610612746,LAC,2020-08-14T00:00:00,59,39,20,0.661,45.8,5.6,13.8,0.408,4.0,10.2,0.39,2.1,2.5,0.814,2.1,6.8,8.9,2.4,1.2,0.4,0.2,0.3,3.2,2.4,17.2,2.8,32.1,1,0,33.7,7,6,9,4,12,9,7,10,1,1,3,1,1,3,9,5,8,4,10,13,13,11,12,1,5,6,10,4,1,6,264,2019-20,202335
73,By Year,2018-19,1610612760,OKC,2019-04-07T00:00:00,63,40,23,0.635,45.7,4.4,11.6,0.374,2.4,7.3,0.336,1.0,1.6,0.633,2.2,5.6,7.8,1.6,1.2,0.8,0.7,0.3,2.4,1.8,12.1,-5.8,27.4,0,0,27.1,6,5,6,6,13,12,12,13,7,5,10,11,10,12,8,12,11,13,12,11,10,10,13,9,13,13,13,9,1,13,264,2018-19,202335
74,By Year,2017-18,1610612760,OKC,2018-04-11T00:00:00,82,48,34,0.585,49.8,4.2,10.4,0.398,2.6,6.7,0.386,1.6,1.8,0.87,1.3,6.3,7.6,2.2,1.3,1.9,0.9,0.3,3.4,2.0,12.5,-2.9,31.9,0,0,30.4,1,3,1,8,7,13,13,12,5,6,4,4,9,1,13,9,12,9,8,2,7,12,10,7,12,11,11,9,1,12,264,2017-18,202335
75,By Year,2016-17,1610612761,TOR,2017-04-12T00:00:00,65,42,23,0.646,49.7,4.8,11.9,0.401,2.9,7.9,0.372,1.3,1.9,0.717,1.9,7.2,9.1,2.4,1.2,1.2,0.7,0.3,3.7,2.1,13.8,10.8,33.0,1,0,32.1,4,4,6,5,9,11,11,11,3,3,5,8,8,9,11,3,7,8,11,6,9,8,6,5,10,1,8,4,1,9,264,2016-17,202335
76,By Year,2015-16,1610612761,TOR,2016-04-13T00:00:00,79,54,25,0.684,51.0,5.2,12.5,0.414,2.7,7.4,0.362,0.7,0.9,0.853,1.9,6.7,8.6,2.4,1.6,1.3,0.8,0.3,3.2,1.4,13.7,10.2,32.5,0,0,31.7,3,1,4,2,1,10,10,8,4,4,8,13,13,2,10,8,10,7,7,5,8,13,11,13,11,2,9,9,1,11,264,2015-16,202335
77,By Year,2014-15,1610612761,TOR,2015-04-15T00:00:00,81,49,32,0.605,50.5,5.6,12.5,0.449,2.5,6.6,0.371,1.5,1.9,0.788,3.0,7.2,10.2,3.6,1.3,1.4,1.0,0.5,3.5,1.9,15.2,5.9,38.9,3,0,36.3,2,2,2,7,6,8,9,5,6,7,6,6,7,4,6,4,5,1,9,4,6,6,9,8,8,4,5,2,1,5,264,2014-15,202335
78,By Year,2013-14,-1,TOT,2014-04-16T00:00:00,65,37,28,0.569,50.9,7.5,16.3,0.46,1.8,5.0,0.364,1.7,2.4,0.704,3.9,7.5,11.4,2.6,2.2,1.8,1.2,0.4,5.3,2.1,18.5,5.6,43.0,1,0,40.4,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,264,2013-14,202335
79,By Year,2013-14,1610612761,TOR,2014-04-16T00:00:00,48,32,16,0.667,51.0,8.0,16.8,0.477,2.1,5.1,0.411,1.9,2.5,0.745,3.8,7.3,11.1,2.9,2.2,1.9,1.6,0.3,5.5,2.1,19.9,9.0,45.7,1,0,42.9,9,8,10,3,2,3,3,4,8,8,2,2,2,8,4,2,3,2,1,1,2,9,1,4,2,3,1,4,1,1,264,2013-14,202335
80,By Year,2013-14,1610612758,SAC,2013-12-07T00:00:00,17,5,12,0.294,50.8,6.1,14.9,0.41,1.1,4.8,0.231,1.1,2.0,0.563,4.2,8.0,12.1,1.8,2.0,1.6,0.4,0.6,4.8,2.1,14.4,-3.7,35.7,0,0,33.4,13,13,12,13,5,6,6,9,11,9,11,9,5,13,2,1,1,11,2,3,12,3,2,6,9,12,7,9,1,7,264,2013-14,202335
81,By Year,2012-13,-1,TOT,2013-04-17T00:00:00,71,31,40,0.437,49.0,8.8,17.2,0.512,1.4,3.6,0.386,1.3,1.7,0.762,3.1,6.2,9.3,2.2,1.7,0.9,1.1,0.6,3.8,1.8,20.4,1.7,39.1,4,0,37.2,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,264,2012-13,202335
82,By Year,2012-13,1610612758,SAC,2013-04-17T00:00:00,24,8,16,0.333,49.7,7.4,15.0,0.494,1.4,3.2,0.444,1.0,1.3,0.786,3.6,6.8,10.4,2.7,1.7,1.2,1.2,0.4,4.3,1.8,17.3,-1.0,39.0,1,0,36.4,12,12,10,12,8,5,5,3,9,11,1,12,12,5,5,6,4,3,4,7,4,7,4,11,4,9,4,4,1,4,264,2012-13,202335
83,By Year,2012-13,1610612745,HOU,2013-02-13T00:00:00,47,23,24,0.489,48.7,9.4,18.2,0.519,1.4,3.8,0.365,1.5,2.0,0.755,2.9,5.9,8.8,2.0,1.7,0.7,1.1,0.7,3.6,1.8,21.8,2.9,39.1,3,0,37.6,10,11,5,11,10,1,1,2,10,10,7,5,4,7,7,11,9,10,6,12,5,1,8,10,1,5,3,2,1,3,264,2012-13,202335
84,By Year,2011-12,1610612745,HOU,2012-04-26T00:00:00,64,33,31,0.516,50.9,7.7,17.5,0.44,0.0,0.1,0.0,1.4,2.0,0.702,3.8,6.0,9.8,1.8,1.7,0.9,1.2,0.7,3.9,2.4,16.8,-1.4,36.2,1,0,32.8,5,7,3,10,4,4,2,6,12,13,12,7,6,11,3,10,6,12,5,10,3,2,5,2,6,10,6,4,1,8,264,2011-12,202335
85,By Year,2010-11,1610612745,HOU,2011-04-13T00:00:00,52,29,23,0.558,51.0,8.8,15.7,0.558,0.0,0.1,0.0,1.8,2.5,0.714,5.1,6.7,11.8,2.4,1.8,1.0,2.2,0.6,4.5,2.2,19.3,0.5,44.7,4,0,39.8,8,9,6,9,3,2,4,1,12,12,12,3,3,10,1,7,2,5,3,9,1,4,3,3,3,8,2,1,1,2,264,2010-11,202335
86,By Year,2020-21,1610612761,TOR,2021-03-22T00:00:00,5,2,3,0.4,49.8,1.5,1.5,1.0,0.0,0.0,0.0,4.5,4.5,1.0,1.5,3.0,4.5,6.0,0.0,3.0,0.0,0.0,9.0,3.0,7.5,-26.9,30.7,0,0,23.9,5,5,5,5,1,6,6,1,6,6,6,1,1,1,1,5,2,1,6,1,5,6,1,1,5,6,1,2,1,4,264,2020-21,1627775
87,By Year,2019-20,1610612761,TOR,2020-03-09T00:00:00,37,27,10,0.73,47.2,3.5,8.4,0.414,1.2,3.7,0.324,0.7,0.9,0.722,1.0,3.5,4.5,4.1,1.5,2.0,0.2,0.4,3.1,0.8,8.8,0.1,25.6,1,0,23.1,3,3,3,2,4,3,3,4,2,4,3,5,5,5,2,2,3,2,5,4,4,4,4,6,4,1,5,1,1,5,264,2019-20,1627775
88,By Year,2018-19,-1,TOT,2019-03-28T00:00:00,29,17,12,0.586,47.2,3.1,7.5,0.413,1.1,3.3,0.321,1.5,1.8,0.867,0.8,4.9,5.7,3.4,2.0,2.7,0.2,0.4,4.5,1.8,8.8,-7.1,27.7,0,0,25.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2018-19,1627775
89,By Year,2018-19,1610612761,TOR,2019-03-28T00:00:00,26,17,9,0.654,47.0,3.3,7.4,0.444,1.1,3.3,0.333,1.8,2.0,0.867,1.0,5.2,6.1,3.7,1.9,2.9,0.3,0.3,5.0,1.9,9.4,-5.3,29.8,0,0,26.6,4,4,4,4,5,4,5,2,3,5,1,2,2,2,3,1,1,4,3,2,3,5,2,3,3,4,2,2,1,1,264,2018-19,1627775
90,By Year,2018-19,1610612739,CLE,2019-01-05T00:00:00,3,0,3,0.0,49.0,1.9,8.3,0.222,0.9,3.7,0.25,0.0,0.0,0.0,0.0,2.8,2.8,1.9,2.8,1.9,0.0,0.9,0.9,0.9,4.6,-19.4,13.5,0,0,13.9,6,6,5,6,2,5,4,6,5,3,4,6,6,6,6,6,6,6,1,5,5,2,6,5,6,5,6,2,1,6,264,2018-19,1627775
91,By Year,2017-18,1610612744,GSW,2018-03-31T00:00:00,57,41,16,0.719,47.9,4.6,11.2,0.409,0.9,4.0,0.238,1.3,1.7,0.765,0.8,3.3,4.1,4.0,2.0,2.1,0.5,0.9,3.3,2.1,11.4,-4.2,28.2,0,0,25.8,2,2,1,3,3,2,1,5,4,2,5,3,3,4,5,4,5,3,2,3,2,1,3,2,2,3,3,2,1,3,264,2017-18,1627775
92,By Year,2016-17,1610612744,GSW,2017-04-12T00:00:00,71,57,14,0.803,46.8,4.6,10.7,0.433,1.8,5.4,0.333,1.3,1.6,0.784,0.9,3.4,4.4,3.4,1.6,1.4,0.7,0.8,2.7,1.6,12.3,-1.9,27.1,0,0,25.9,1,1,2,1,6,1,2,3,1,1,1,4,4,3,4,3,4,5,4,6,1,3,5,4,1,2,4,2,1,2,264,2016-17,1627775
93,By Year,2020-21,1610612751,BKN,2021-02-18T00:00:00,4,3,1,0.75,46.8,0.0,13.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,4.3,4.3,4.3,8.7,0.0,0.0,4.3,8.7,0.0,0.0,-69.6,3.0,0,0,8.7,9,8,9,1,8,9,3,9,9,1,9,9,9,9,9,9,9,1,1,8,8,1,1,9,9,9,9,6,1,9,264,2020-21,203943
94,By Year,2019-20,-1,TOT,2020-08-14T00:00:00,36,13,23,0.361,45.5,6.3,11.1,0.565,0.4,1.8,0.2,3.0,3.9,0.781,4.5,10.5,14.9,3.4,2.5,1.3,0.7,1.2,4.8,4.0,15.9,-6.5,42.5,0,0,38.7,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,2,264,2019-20,203943
95,By Year,2019-20,1610612743,DEN,2020-08-14T00:00:00,7,3,4,0.429,48.1,7.9,9.5,0.833,1.6,1.6,1.0,3.2,6.3,0.5,4.8,7.9,12.7,3.2,3.2,0.0,0.0,0.0,6.3,6.3,20.6,-9.5,37.5,0,0,38.1,8,8,8,5,5,1,9,1,2,7,1,2,1,7,3,8,8,4,2,8,8,9,3,1,1,7,6,6,1,5,264,2019-20,203943
96,By Year,2019-20,1610612750,MIN,2020-01-27T00:00:00,29,10,19,0.345,45.3,6.1,11.2,0.547,0.3,1.8,0.143,3.0,3.7,0.821,4.4,10.7,15.1,3.4,2.5,1.4,0.8,1.3,4.7,3.8,15.5,-6.3,42.9,0,0,38.7,5,5,4,6,9,3,6,2,7,6,8,4,5,1,4,5,4,3,4,2,6,3,6,4,5,5,4,6,1,4,264,2019-20,203943
97,By Year,2018-19,1610612752,NYK,2019-03-15T00:00:00,68,13,55,0.191,47.5,5.7,12.1,0.47,1.3,3.8,0.336,3.1,4.3,0.712,3.1,11.4,14.6,3.6,2.4,1.3,1.4,0.9,4.8,4.3,15.7,-8.1,44.2,18,0,40.5,3,4,1,9,7,5,4,5,3,3,4,3,3,4,8,3,6,2,5,3,2,7,5,3,4,6,2,1,1,2,264,2018-19,203943
98,By Year,2017-18,-1,TOT,2018-04-03T00:00:00,54,24,30,0.444,48.8,5.8,13.0,0.444,1.1,3.7,0.303,2.0,3.2,0.621,3.9,13.4,17.3,1.9,1.7,1.1,0.9,0.9,3.8,3.3,14.7,-2.2,42.7,3,0,39.1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,264,2017-18,203943
99,By Year,2017-18,1610612741,CHI,2018-04-03T00:00:00,21,7,14,0.333,48.0,6.9,16.6,0.413,2.2,7.2,0.3,1.6,3.2,0.481,4.2,13.1,17.3,2.5,1.9,1.6,0.7,1.1,3.1,3.5,17.4,-2.9,47.0,2,0,44.0,7,7,7,7,6,2,1,7,1,2,6,8,6,8,5,2,2,5,8,1,7,5,9,5,2,3,1,3,1,1,264,2017-18,203943
100,By Year,2017-18,1610612757,POR,2018-02-05T00:00:00,33,17,16,0.515,49.5,4.9,10.0,0.49,0.2,0.6,0.333,2.4,3.2,0.742,3.6,13.7,17.3,1.3,1.6,0.6,1.1,0.8,4.4,3.1,12.4,-1.6,38.9,1,0,34.8,4,3,6,3,3,8,8,3,8,9,5,5,7,3,7,1,1,6,9,7,3,8,7,6,7,1,5,4,1,6,264,2017-18,203943
101,By Year,2016-17,1610612757,POR,2017-04-12T00:00:00,74,38,36,0.514,49.3,5.1,10.5,0.481,0.3,0.8,0.35,2.3,3.7,0.638,5.1,10.0,15.1,1.2,2.5,1.2,1.1,1.1,6.0,3.1,12.7,-3.4,36.8,4,0,33.7,2,2,3,4,4,6,7,4,6,8,3,6,4,6,2,6,5,8,3,4,5,4,4,7,6,4,7,2,1,7,264,2016-17,203943
102,By Year,2015-16,1610612757,POR,2016-04-13T00:00:00,78,41,37,0.526,50.0,5.0,11.9,0.421,0.5,2.0,0.239,1.6,2.2,0.745,3.9,9.1,13.0,1.3,2.1,1.2,1.1,1.0,6.5,2.0,12.1,-2.6,34.2,0,0,31.3,1,1,2,2,2,7,5,6,5,5,7,7,8,2,6,7,7,7,7,5,4,6,2,8,8,2,8,6,1,8,264,2015-16,203943
103,By Year,2014-15,1610612766,CHA,2015-04-15T00:00:00,25,8,17,0.32,50.7,5.9,14.9,0.395,1.0,2.5,0.385,3.5,5.1,0.692,5.5,11.4,16.9,0.8,2.2,0.8,1.8,2.4,3.9,4.7,16.3,-13.1,43.2,1,0,40.0,6,6,5,8,1,4,2,8,4,4,2,1,2,5,1,4,3,9,6,6,1,2,8,2,3,8,3,4,1,3,264,2014-15,203943
104,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,45,26,19,0.578,49.3,4.0,12.3,0.326,2.0,7.4,0.271,1.7,2.2,0.76,2.5,8.1,10.6,3.8,1.0,1.2,0.3,0.6,5.1,3.0,11.7,2.1,33.6,0,0,31.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1629740
105,By Year,2020-21,1610612742,DAL,2021-05-16T00:00:00,23,15,8,0.652,49.5,4.7,12.5,0.378,2.4,7.3,0.333,2.0,2.7,0.722,2.6,7.3,9.9,2.9,0.8,0.8,0.3,0.2,4.6,3.0,13.9,0.2,32.5,0,0,31.3,2,2,3,1,1,2,2,2,2,3,2,2,2,3,1,2,2,3,3,3,2,3,3,2,2,2,3,1,1,2,264,2020-21,1629740
106,By Year,2020-21,1610612740,NOP,2021-03-23T00:00:00,22,11,11,0.5,49.0,3.0,12.0,0.254,1.4,7.5,0.189,1.2,1.4,0.857,2.4,9.1,11.6,5.1,1.4,1.8,0.2,1.2,5.7,2.8,8.7,4.7,34.9,0,0,30.9,3,3,2,2,2,3,3,3,3,2,3,3,3,1,2,1,1,1,2,1,3,1,1,3,3,1,2,1,1,3,264,2020-21,1629740
107,By Year,2019-20,1610612740,NOP,2020-08-13T00:00:00,60,26,34,0.433,46.1,6.0,14.3,0.421,3.1,9.1,0.335,2.4,3.2,0.74,1.7,6.3,8.0,3.6,2.0,1.5,1.0,0.3,5.5,4.2,17.5,-3.9,38.0,0,0,37.2,1,1,1,3,3,1,1,1,1,1,1,1,1,2,3,3,3,2,1,2,1,2,2,1,1,3,1,1,1,1,264,2019-20,1629740
108,By Year,2020-21,1610612744,GSW,2021-05-14T00:00:00,30,17,13,0.567,46.9,5.0,14.7,0.342,2.8,7.7,0.367,3.0,3.6,0.821,0.8,5.2,5.9,9.0,4.0,2.1,0.1,0.9,3.7,4.0,15.9,-9.8,39.1,0,0,38.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1630185
109,By Year,2020-21,1610612766,CHA,2021-05-06T00:00:00,7,3,4,0.429,49.3,3.8,13.2,0.286,3.8,13.2,0.286,5.7,5.7,1.0,1.9,0.0,1.9,1.9,1.9,0.0,1.9,0.0,1.9,3.8,17.0,-56.6,25.8,0,0,28.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1630268
110,By Year,2020-21,1610612755,PHI,2021-05-16T00:00:00,51,35,16,0.686,47.2,4.2,11.7,0.36,2.9,8.6,0.342,0.4,0.7,0.667,0.6,6.0,6.6,2.2,1.1,1.3,0.8,0.4,4.0,1.1,11.8,-0.4,28.3,0,0,27.8,7,6,7,2,8,10,10,9,5,3,7,10,10,7,10,9,10,7,9,1,1,9,7,9,9,6,9,3,1,10,264,2020-21,203118
111,By Year,2019-20,1610612755,PHI,2020-08-14T00:00:00,68,39,29,0.574,47.2,5.8,13.7,0.426,3.1,8.5,0.369,1.2,1.4,0.811,2.5,7.2,9.7,2.2,1.0,0.9,0.2,0.3,3.8,1.3,15.9,5.5,33.0,0,0,33.1,4,3,3,5,7,6,9,6,2,4,5,7,7,2,2,4,3,8,10,7,9,10,8,7,6,1,7,3,1,7,264,2019-20,203118
112,By Year,2018-19,-1,TOT,2019-04-10T00:00:00,79,44,35,0.557,45.6,5.5,13.7,0.4,3.3,8.2,0.401,0.7,1.1,0.667,1.4,7.6,9.0,2.2,1.4,0.8,0.4,0.7,5.1,1.1,15.0,1.4,31.4,0,0,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2018-19,203118
113,By Year,2018-19,1610612755,PHI,2019-04-10T00:00:00,27,17,10,0.63,46.7,5.5,13.7,0.4,3.5,8.6,0.412,0.7,1.1,0.667,1.4,6.0,7.4,1.6,1.2,0.6,0.4,0.6,4.9,1.2,15.2,0.6,28.2,0,0,29.7,9,9,10,3,9,8,8,7,1,2,1,8,8,7,9,10,9,9,8,9,5,6,3,8,7,5,10,3,1,8,264,2018-19,203118
114,By Year,2018-19,1610612746,LAC,2019-02-05T00:00:00,52,27,25,0.519,44.7,5.5,13.7,0.4,3.1,7.9,0.391,0.7,1.1,0.667,1.4,9.0,10.4,2.6,1.6,1.0,0.5,0.8,5.3,1.0,14.8,2.0,34.1,0,0,33.9,6,7,5,6,10,7,7,7,3,5,4,9,9,7,8,2,2,5,7,4,4,4,1,10,8,3,6,3,1,6,264,2018-19,203118
115,By Year,2017-18,1610612764,WAS,2018-04-11T00:00:00,76,39,37,0.513,48.6,9.5,18.1,0.527,2.3,5.6,0.405,1.7,2.6,0.658,1.7,6.8,8.5,2.8,2.7,0.8,0.3,0.6,5.1,2.7,23.1,-2.8,38.2,0,0,38.9,2,3,2,7,5,2,4,1,7,9,2,6,5,10,7,7,8,4,2,8,6,7,2,4,4,7,5,3,1,4,264,2017-18,203118
116,By Year,2016-17,1610612737,ATL,2017-02-15T00:00:00,18,7,11,0.389,49.2,4.3,14.9,0.288,1.0,6.8,0.148,1.8,2.0,0.875,2.5,6.8,9.3,4.3,2.0,1.0,0.8,1.0,3.0,2.5,11.4,-10.6,32.3,0,0,29.5,10,10,9,10,4,9,6,10,9,6,9,5,6,1,3,6,5,1,4,5,2,2,10,5,10,10,8,3,1,9,264,2016-17,203118
117,By Year,2015-16,1610612737,ATL,2016-04-13T00:00:00,75,46,29,0.613,48.3,7.4,15.8,0.468,2.6,6.7,0.392,2.1,2.7,0.794,2.2,6.4,8.7,3.3,1.8,1.1,0.7,0.5,4.3,2.4,19.5,4.8,38.4,0,0,37.6,3,2,3,4,6,5,5,4,6,8,3,4,4,3,4,8,7,3,5,3,3,8,4,6,5,2,4,3,1,5,264,2015-16,203118
118,By Year,2014-15,1610612737,ATL,2015-04-13T00:00:00,68,52,16,0.765,50.2,9.0,20.3,0.444,3.0,8.6,0.344,2.7,3.4,0.792,2.0,6.9,8.9,3.4,1.7,1.1,0.1,0.7,3.7,3.1,23.7,1.0,41.4,0,0,41.4,4,1,7,1,1,4,2,5,4,1,6,3,3,4,6,5,6,2,6,2,10,5,9,3,3,4,3,3,1,3,264,2014-15,203118
119,By Year,2013-14,1610612737,ATL,2014-04-16T00:00:00,80,36,44,0.45,49.5,10.1,21.0,0.479,2.1,6.7,0.31,3.4,4.4,0.78,2.1,7.4,9.5,2.5,2.6,1.0,0.2,0.9,4.0,3.6,25.6,-6.4,41.8,1,0,42.2,1,5,1,9,2,1,1,2,8,7,8,2,2,5,5,3,4,6,3,6,8,3,6,2,1,9,2,2,1,1,264,2013-14,203118
120,By Year,2012-13,1610612737,ATL,2013-04-17T00:00:00,40,19,21,0.475,49.4,9.2,19.3,0.476,0.0,0.1,0.0,5.7,7.4,0.768,5.1,9.3,14.5,1.6,2.8,0.5,0.3,2.0,4.2,4.7,24.0,-5.8,43.4,2,0,41.7,8,8,6,8,3,3,3,3,10,10,10,1,1,6,1,1,1,10,1,10,7,1,5,1,2,8,1,1,1,2,264,2012-13,203118
121,By Year,2020-21,1610612751,BKN,2021-05-16T00:00:00,13,9,4,0.692,47.9,6.9,18.7,0.37,2.2,6.3,0.355,4.3,5.5,0.778,0.6,5.9,6.5,11.0,4.1,1.2,0.2,1.0,2.0,4.3,20.3,4.1,44.7,0,0,42.8,2,2,2,1,1,2,3,2,1,2,1,2,2,1,3,1,1,2,1,3,2,3,3,2,2,1,2,1,1,2,264,2020-21,1628455
122,By Year,2017-18,-1,TOT,2018-02-05T00:00:00,36,11,25,0.306,45.4,8.1,21.2,0.383,1.7,6.5,0.265,4.2,5.6,0.762,0.9,5.1,5.9,8.3,3.2,1.9,0.5,1.5,3.2,4.4,22.2,-2.7,45.5,0,0,42.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2017-18,1628455
123,By Year,2017-18,1610612740,NOP,2018-02-05T00:00:00,4,1,3,0.25,42.7,4.8,21.4,0.222,0.0,2.4,0.0,0.0,0.0,0.0,2.4,0.0,2.4,14.3,2.4,2.4,0.0,2.4,7.1,2.4,9.5,-23.8,38.6,0,0,31.0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,1,3,1,3,1,1,3,3,3,3,1,1,3,264,2017-18,1628455
124,By Year,2017-18,1610612756,PHX,2017-12-20T00:00:00,32,10,22,0.313,45.4,8.2,21.2,0.388,1.8,6.6,0.268,4.4,5.7,0.762,0.8,5.2,6.1,8.2,3.3,1.8,0.5,1.4,3.1,4.4,22.6,-2.1,45.7,0,0,43.2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,2,2,3,2,2,1,2,2,1,1,2,1,1,1,1,264,2017-18,1628455
