,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,CFID,CFPARAMS,SEASON
219,1629312,Haywood Highsmith,Haywood,1610612748,MIA,25.0,19,13,6,0.684,8.6,0.0,0.5,0.3,0.6,3.3,2.8,1.4,8.1,0.2,0.2,0.7,0.2,5.0,444,400,119,73,495,544,425,469,527,113,129,59,500,414,143,89,547,529,5,"1629312,1610612748",2021-22
220,1630529,Herbert Jones,Herbert,1610612740,NOP,23.0,78,36,42,0.462,29.9,2.3,1.1,2.0,5.2,9.4,7.6,6.3,27.4,0.8,0.7,3.1,1.8,23.3,20,131,554,357,98,76,238,63,146,484,469,408,135,72,534,587,181,147,5,"1630529,1610612740",2021-22
221,1629649,Ignas Brazdeikis,Ignas,1610612753,ORL,23.0,42,9,33,0.214,12.8,0.6,0.5,0.4,2.4,4.6,4.1,3.4,12.8,0.1,0.3,1.1,0.8,8.9,339,437,473,557,425,436,416,408,336,186,212,185,417,496,263,179,387,437,5,"1629649,1610612753",2021-22
222,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,23.0,78,35,43,0.449,23.1,1.5,1.1,1.1,3.0,6.4,5.7,3.7,18.4,0.0,0.4,2.1,2.0,21.3,20,146,562,371,210,195,248,199,282,302,333,208,297,511,384,443,155,184,5,"1630193,1610612752",2021-22
223,1629067,Isaac Bonga,Isaac,1610612761,TOR,22.0,15,9,6,0.6,4.6,0.2,0.1,0.1,0.3,1.1,1.8,0.7,3.9,0.1,0.1,0.7,0.3,3.6,462,437,119,175,562,528,531,521,556,29,71,25,574,439,125,84,518,556,5,"1629067,1610612761",2021-22
224,1630171,Isaac Okoro,Isaac,1610612739,CLE,21.0,67,34,33,0.507,29.6,1.6,0.9,2.3,4.4,10.4,7.2,7.3,29.5,0.3,0.5,2.4,1.9,17.7,132,155,473,302,106,170,298,45,183,519,446,476,92,265,420,514,160,250,5,"1630171,1610612739",2021-22
225,1628392,Isaiah Hartenstein,Isaiah,1610612746,LAC,24.0,68,37,31,0.544,17.9,1.3,1.5,0.6,6.3,6.7,6.1,4.9,18.4,1.1,0.3,2.5,2.0,22.0,121,120,447,256,311,244,143,344,100,316,372,315,298,24,247,517,156,175,5,"1628392,1610612746",2021-22
226,1630543,Isaiah Jackson,Isaiah,1610612754,IND,20.0,36,9,27,0.25,15.0,0.9,1.7,0.8,6.0,6.3,4.7,4.1,16.1,1.4,0.3,2.6,2.0,18.9,373,437,379,532,379,358,110,267,109,293,263,248,348,13,230,533,145,227,5,"1630543,1610612754",2021-22
227,1630198,Isaiah Joe,Isaiah,1610612755,PHI,22.0,55,35,20,0.636,11.1,0.6,0.5,0.2,0.4,3.9,3.2,2.9,9.8,0.1,0.1,0.9,0.6,6.4,247,146,259,134,455,439,440,500,543,147,152,149,471,503,110,108,449,495,5,"1630198,1610612755",2021-22
228,1630587,Isaiah Livers,Isaiah,1610612765,DET,23.0,19,8,11,0.421,20.2,1.2,0.6,0.8,1.1,6.9,4.9,4.8,22.7,0.4,0.2,1.9,0.6,14.0,444,446,170,404,267,283,388,262,476,338,280,305,217,226,143,394,439,335,5,"1630587,1610612765",2021-22
229,1629676,Isaiah Roby,Isaiah,1610612760,OKC,24.0,45,10,35,0.222,21.1,1.8,1.2,1.0,5.1,7.4,6.0,5.1,23.2,0.8,0.5,2.4,2.1,22.0,329,427,495,552,252,140,214,207,149,361,367,323,211,74,463,507,140,176,5,"1629676,1610612760",2021-22
230,1630191,Isaiah Stewart,Isaiah,1610612765,DET,21.0,71,21,50,0.296,25.6,0.9,2.3,1.0,6.3,8.6,6.5,5.9,25.1,1.1,0.5,3.0,1.7,23.5,88,280,591,501,171,350,51,233,102,437,399,379,177,26,473,582,191,144,5,"1630191,1610612765",2021-22
231,202738,Isaiah Thomas,Isaiah,1610612766,CHA,33.0,22,12,10,0.545,15.2,1.1,0.6,0.9,2.2,5.5,5.0,4.5,13.9,0.2,0.4,1.5,1.0,13.2,434,408,162,251,378,289,400,243,360,232,281,283,395,346,327,282,329,351,5,"202738,1610612766",2021-22
232,1630225,Isaiah Todd,Isaiah,1610612764,WAS,20.0,12,1,11,0.083,6.2,0.3,0.0,0.4,0.3,1.8,1.7,2.4,6.2,0.2,0.3,0.3,0.3,4.5,482,544,170,575,537,506,536,404,545,51,63,113,528,408,230,39,518,541,5,"1630225,1610612764",2021-22
233,202397,Ish Smith,Ish,1610612764,WAS,33.0,65,27,38,0.415,17.3,0.9,0.5,0.4,2.6,5.9,5.2,4.9,16.3,0.4,0.3,1.2,0.7,16.6,160,223,533,410,323,352,438,419,325,261,298,312,341,238,293,191,419,272,5,"202397,1610612764",2021-22
234,1630688,Ish Wainright,Ish,1610612756,PHX,27.0,45,36,9,0.8,8.0,0.2,0.6,0.2,1.0,3.0,1.6,1.4,6.5,0.1,0.2,1.1,0.4,5.8,329,131,151,34,503,535,410,479,489,93,59,60,523,439,141,166,498,513,5,"1630688,1610612756",2021-22
235,1627826,Ivica Zubac,Ivica,1610612746,LAC,25.0,76,40,36,0.526,24.4,1.1,2.5,0.6,8.1,8.3,6.9,6.9,25.3,1.0,0.6,2.7,2.7,25.8,35,90,508,279,191,295,39,357,58,414,425,448,172,36,482,558,86,118,5,"1627826,1610612746",2021-22
236,1630550,JT Thor,JT,1610612766,CHA,19.0,33,18,15,0.545,7.9,0.2,0.4,0.2,0.9,2.8,2.2,2.8,8.5,0.3,0.1,0.8,0.5,5.9,388,331,206,251,507,524,453,502,492,90,100,140,494,252,83,101,469,511,5,"1630550,1610612766",2021-22
237,1629630,Ja Morant,Ja,1610612763,MEM,22.0,57,36,21,0.632,33.1,3.9,2.9,4.4,16.6,10.3,8.5,9.0,33.1,0.4,1.7,1.5,5.8,45.6,229,131,266,143,56,9,21,2,1,515,522,567,54,213,603,274,8,11,5,"1629630,1610612763",2021-22
238,203210,JaMychal Green,JaMychal,1610612743,DEN,32.0,67,36,31,0.537,16.2,1.4,1.5,0.8,3.4,6.0,3.8,4.3,16.2,0.4,0.5,2.4,1.2,15.0,132,131,447,268,353,214,133,285,249,271,191,265,346,212,420,490,296,311,5,"203210,1610612743",2021-22
239,1630605,JaQuori McLaughlin,JaQuori,1610612742,DAL,24.0,4,2,2,0.5,2.7,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.3,0.0,0.8,535,512,48,306,590,544,536,522,565,54,1,33,561,520,1,30,564,594,5,"1630605,1610612742",2021-22
240,201580,JaVale McGee,JaVale,1610612756,PHX,34.0,74,57,17,0.77,15.8,1.0,2.4,0.4,7.5,5.6,3.9,4.0,15.0,1.1,0.3,2.4,2.1,20.9,57,2,226,43,364,315,46,423,72,241,198,241,371,27,253,512,139,186,5,"201580,1610612756",2021-22
241,203953,Jabari Parker,Jabari,1610612738,BOS,27.0,12,4,8,0.333,9.4,0.4,0.8,0.8,1.3,3.0,2.9,2.3,10.3,0.1,0.2,1.1,0.4,8.6,482,487,140,467,485,489,338,267,444,95,136,104,465,487,151,163,500,447,5,"203953,1610612738",2021-22
242,1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,70,40,30,0.571,25.8,1.7,1.2,1.2,4.5,8.7,7.7,7.0,23.4,0.8,0.4,3.2,1.2,19.4,101,90,436,223,167,146,197,179,178,445,475,451,210,71,380,595,287,217,5,"1630183,1610612750",2021-22
243,1630531,Jaden Springer,Jaden,1610612755,PHI,19.0,2,2,0,1.0,2.8,0.0,1.0,0.0,1.0,1.5,1.0,2.5,5.0,1.0,0.0,0.0,0.0,4.7,566,512,1,1,587,544,260,522,477,43,34,119,547,37,1,1,564,535,5,"1630531,1610612755",2021-22
244,203109,Jae Crowder,Jae,1610612756,PHX,31.0,67,54,13,0.806,28.1,1.5,0.7,0.9,1.5,7.2,8.1,6.4,26.5,0.4,0.1,2.6,1.2,23.3,132,4,193,33,134,189,371,236,434,353,506,413,146,175,98,539,282,145,5,"203109,1610612756",2021-22
245,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,26.0,78,19,59,0.244,26.4,1.4,2.2,1.4,7.7,11.3,7.8,8.1,28.2,0.5,0.7,3.7,2.4,25.1,20,311,603,543,157,213,58,145,66,557,484,531,121,140,539,604,107,125,5,"1630256,1610612745",2021-22
246,1630186,Jahmi'us Ramsey,Jahmi'us,1610612758,SAC,21.0,19,2,17,0.105,7.0,0.6,0.8,0.5,1.5,2.7,2.4,2.3,7.6,0.1,0.2,0.5,0.5,4.6,444,512,226,572,523,419,325,382,433,83,105,107,507,505,143,69,488,540,5,"1630186,1610612758",2021-22
247,1630693,Jaime Echenique,Jaime,1610612764,WAS,25.0,1,1,0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,544,1,1,579,544,536,522,565,1,1,1,602,520,1,1,564,596,5,"1630693,1610612764",2021-22
248,1627774,Jake Layman,Jake,1610612750,MIN,28.0,34,20,14,0.588,6.8,0.4,0.4,0.6,1.2,2.3,2.1,1.6,6.1,0.1,0.1,0.4,0.4,4.8,384,295,200,195,527,503,471,334,463,68,96,67,530,426,114,47,514,531,5,"1627774,1610612750",2021-22
249,1627751,Jakob Poeltl,Jakob,1610612759,SAS,26.0,68,30,38,0.441,29.0,1.8,3.1,0.2,11.8,8.0,8.7,6.6,30.4,1.7,0.6,3.1,2.8,34.4,121,196,533,384,120,142,15,483,14,397,533,427,84,7,487,591,81,55,5,"1627751,1610612759",2021-22
250,1628973,Jalen Brunson,Jalen,1610612742,DAL,25.0,79,50,29,0.633,31.9,2.1,1.4,1.1,7.6,9.1,8.8,7.7,31.3,0.0,0.5,1.9,3.4,29.2,14,16,417,141,74,87,168,201,69,468,539,506,77,512,434,382,54,90,5,"1628973,1610612742",2021-22
251,1630224,Jalen Green,Jalen,1610612745,HOU,20.0,67,12,55,0.179,31.9,2.7,1.7,2.4,6.2,13.8,9.6,10.9,36.5,0.3,1.4,1.5,2.9,26.0,132,408,598,563,79,50,114,41,103,599,574,594,15,311,597,280,76,115,5,"1630224,1610612745",2021-22
252,1630552,Jalen Johnson,Jalen,1610612737,ATL,20.0,22,14,8,0.636,5.5,0.5,0.2,0.4,1.7,1.6,1.8,1.4,5.4,0.1,0.1,0.4,0.2,4.3,434,385,140,134,547,464,518,429,406,47,74,58,543,478,99,49,545,543,5,"1630552,1610612737",2021-22
253,1629667,Jalen McDaniels,Jalen,1610612766,CHA,24.0,55,34,21,0.618,16.3,0.9,0.7,0.8,2.8,5.0,5.6,4.8,15.1,0.4,0.1,1.7,1.2,13.4,247,155,266,155,346,354,382,278,297,206,324,304,369,201,99,323,284,348,5,"1629667,1610612766",2021-22
254,1630188,Jalen Smith,Jalen,1610612754,IND,22.0,51,29,22,0.569,18.1,1.2,2.0,0.6,4.7,6.3,4.9,5.2,18.7,0.8,0.2,1.9,2.2,19.6,279,204,284,230,302,274,72,355,165,292,277,330,290,64,217,372,127,213,5,"1630188,1610612754",2021-22
255,1630591,Jalen Suggs,Jalen,1610612753,ORL,21.0,48,16,32,0.333,27.2,1.9,0.6,2.1,5.6,9.2,7.9,7.1,23.5,0.4,1.0,3.0,3.4,24.5,303,351,460,467,153,122,396,60,123,474,488,459,205,207,579,581,55,132,5,"1630591,1610612753",2021-22
256,1630547,James Bouknight,James,1610612766,CHA,21.0,31,15,16,0.484,9.8,0.6,0.7,0.8,1.9,3.6,3.7,3.0,9.5,0.0,0.5,0.9,0.7,8.1,397,366,216,333,482,414,355,263,386,136,183,151,475,513,472,120,410,456,5,"1630547,1610612766",2021-22
257,203516,James Ennis III,James,1610612743,DEN,31.0,7,3,4,0.429,7.9,1.0,0.3,0.6,2.3,2.7,2.3,1.6,8.6,0.3,0.1,0.7,0.9,8.3,513,500,99,395,506,316,494,350,349,84,103,68,492,298,132,93,376,453,5,"203516,1610612743",2021-22
258,201935,James Harden,James,1610612755,PHI,32.0,65,40,25,0.615,37.2,3.0,1.8,2.2,7.3,13.1,9.7,11.8,37.3,0.6,1.4,2.4,5.8,47.7,160,90,347,162,6,35,100,56,76,595,580,602,8,125,599,488,9,9,5,"201935,1610612755",2021-22
259,201949,James Johnson,James,1610612751,BKN,35.0,62,30,32,0.484,19.2,0.6,0.7,0.4,3.8,6.8,5.9,4.9,17.6,0.5,0.3,2.6,0.8,15.1,192,196,460,333,284,414,355,409,216,327,352,308,314,127,282,544,394,308,5,"201949,1610612751",2021-22
260,1630691,Jamorko Pickett,Jamorko,1610612765,DET,24.0,13,4,9,0.308,13.6,0.2,0.6,0.5,0.8,5.4,3.9,3.6,15.8,0.5,0.1,0.9,0.2,8.8,474,487,151,495,408,525,394,387,505,229,197,202,355,130,89,118,554,440,5,"1630691,1610612765",2021-22
261,1630215,Jared Butler,Jared,1610612762,UTA,21.0,42,31,11,0.738,8.6,0.6,0.2,0.4,1.1,3.5,3.0,1.9,8.9,0.2,0.1,1.1,0.3,8.4,339,188,170,53,497,425,511,422,469,131,139,84,488,384,117,171,536,450,5,"1630215,1610612762",2021-22
262,1629607,Jared Harper,Jared,1610612740,NOP,24.0,5,2,3,0.4,8.6,1.6,2.0,1.0,2.0,1.4,4.4,1.2,8.4,0.2,0.2,1.0,0.6,14.7,527,512,72,423,496,180,72,212,370,42,241,49,498,372,183,133,449,321,5,"1629607,1610612740",2021-22
263,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,78,53,25,0.679,27.3,2.4,2.4,1.2,7.5,7.5,7.3,7.6,25.5,2.3,1.3,3.5,3.6,32.9,20,5,347,74,152,66,42,180,73,373,450,498,168,2,595,602,43,62,5,"1628991,1610612763",2021-22
264,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,23.0,74,41,33,0.554,25.4,1.6,2.0,1.6,5.7,8.4,7.5,8.1,25.0,0.6,0.6,2.4,1.8,23.8,57,76,473,241,174,168,80,116,121,425,463,530,180,106,477,512,174,140,5,"1629020,1610612750",2021-22
265,1628386,Jarrett Allen,Jarrett,1610612739,CLE,24.0,56,35,21,0.625,32.3,2.3,3.2,0.8,12.6,12.3,8.4,8.4,31.1,1.3,0.6,1.7,4.2,36.2,234,146,266,150,70,74,10,277,9,585,517,543,79,16,513,340,30,48,5,"1628386,1610612739",2021-22
266,1629633,Jarrett Culver,Jarrett,1610612763,MEM,23.0,37,28,9,0.757,9.1,0.9,0.6,0.6,1.6,2.9,2.4,3.0,10.3,0.1,0.2,1.1,0.7,7.9,367,214,151,49,490,341,393,324,416,91,106,152,466,437,227,176,413,466,5,"1629633,1610612763",2021-22
267,1629600,Jarron Cumberland,Jarron,1610612757,POR,24.0,3,0,3,0.0,4.1,0.7,0.0,0.7,0.7,2.0,0.7,0.0,2.0,0.0,0.0,0.7,0.0,2.4,547,580,72,580,570,402,536,314,517,54,24,1,591,520,1,84,564,570,5,"1629600,1610612757",2021-22
268,1629602,Javin DeLaurier,Javin,1610612749,MIL,24.0,1,1,0,1.0,2.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,4.2,589,544,1,1,588,544,536,522,565,1,204,1,561,520,1,133,564,544,5,"1629602,1610612749",2021-22
269,1629750,Javonte Green,Javonte,1610612741,CHI,28.0,65,38,27,0.585,23.4,1.3,1.2,1.7,4.3,7.4,6.5,5.9,24.1,0.5,0.3,2.0,1.3,17.8,160,111,379,204,204,248,202,103,194,358,398,381,192,155,245,423,261,249,5,"1629750,1610612741",2021-22
270,1630606,Javonte Smart,Javonte,1610612748,MIA,23.0,17,11,6,0.647,11.8,0.6,0.8,0.5,1.2,3.2,3.2,3.4,9.2,0.2,0.5,0.7,0.4,7.0,454,415,119,121,441,412,314,384,463,109,156,184,481,401,426,90,514,483,5,"1630606,1610612748",2021-22
271,1629637,Jaxson Hayes,Jaxson,1610612740,NOP,22.0,70,29,41,0.414,20.0,1.6,1.7,1.4,6.3,6.4,5.7,4.2,19.0,0.8,0.3,2.2,2.2,18.7,101,204,550,411,273,185,105,140,101,303,335,260,282,66,255,453,123,231,5,"1629637,1610612740",2021-22
272,1630643,Jay Huff,Jay,1610612747,LAL,24.0,4,0,4,0.0,5.1,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.0,0.3,0.0,0.3,0.3,2.8,535,580,99,580,555,544,536,522,565,14,27,21,600,321,1,30,537,565,5,"1630643,1610612747",2021-22
273,1630206,Jay Scrubb,Jay,1610612746,LAC,21.0,18,8,10,0.444,6.7,0.3,0.2,0.5,1.0,3.0,2.3,2.2,7.3,0.2,0.0,0.5,0.4,5.2,451,446,162,376,528,506,508,370,477,95,104,103,511,408,1,56,492,525,5,"1630206,1610612746",2021-22
274,1627759,Jaylen Brown,Jaylen,1610612738,BOS,25.0,66,43,23,0.652,33.6,3.5,2.3,3.2,9.9,10.0,8.5,7.8,28.4,0.3,1.5,2.5,4.3,37.5,147,65,308,113,48,16,50,12,28,502,527,511,113,305,600,520,29,39,5,"1627759,1610612738",2021-22
275,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,23.0,7,2,5,0.286,34.2,1.4,3.7,0.3,9.4,11.6,11.1,11.3,36.6,0.7,1.4,2.0,1.4,36.3,513,512,112,506,40,212,6,457,32,570,603,597,12,82,598,405,229,47,5,"1629658,1610612760",2021-22
276,1628537,Jaylen Morris,Jaylen,1610612759,SAS,26.0,3,0,3,0.0,5.3,0.0,0.0,0.0,0.0,1.3,0.7,1.7,5.3,0.0,0.3,0.7,0.7,2.1,547,580,72,580,549,544,536,522,565,37,24,74,544,520,300,84,428,576,5,"1628537,1610612759",2021-22
277,1629669,Jaylen Nowell,Jaylen,1610612750,MIN,22.0,62,37,25,0.597,15.7,1.4,0.5,1.6,3.6,5.2,4.7,4.0,14.3,0.2,0.3,1.2,1.1,15.2,192,120,347,186,367,223,415,119,239,220,265,242,383,412,240,185,316,304,5,"1629669,1610612750",2021-22
278,1629873,Jaysean Paige,Jaysean,1610612765,DET,27.0,1,1,0,1.0,6.6,0.0,0.0,0.0,0.0,4.0,7.0,4.0,8.0,0.0,0.0,2.0,0.0,1.7,589,544,1,1,530,544,536,522,565,151,432,238,501,520,1,405,564,583,5,"1629873,1610612765",2021-22
279,1628369,Jayson Tatum,Jayson,1610612738,BOS,24.0,76,49,27,0.645,35.9,3.6,2.1,3.0,10.1,10.5,9.1,8.5,30.8,0.6,1.1,2.3,4.5,45.2,35,18,379,127,14,13,64,20,25,530,554,547,82,99,585,475,27,12,5,"1628369,1610612738",2021-22
280,1630288,Jeff Dowtin,Jeff,1610612753,ORL,25.0,9,4,5,0.444,12.0,0.9,0.8,0.4,0.9,4.4,3.0,3.1,11.6,0.1,0.0,0.6,0.3,7.6,501,487,112,376,439,348,326,394,494,175,139,167,446,459,1,73,518,473,5,"1630288,1610612753",2021-22
281,201145,Jeff Green,Jeff,1610612743,DEN,35.0,75,44,31,0.587,24.7,1.4,0.7,1.6,5.5,9.0,6.1,6.5,25.8,0.4,0.3,2.0,2.2,17.2,46,51,447,199,184,232,342,109,125,458,370,417,162,234,319,417,118,261,5,"201145,1610612743",2021-22
282,1629203,Jemerrio Jones,Jemerrio,1610612747,LAL,27.0,2,0,2,0.0,7.4,2.0,1.0,0.0,2.0,3.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,5.3,566,580,48,580,517,103,260,522,370,95,284,1,547,520,1,133,564,523,5,"1629203,1610612747",2021-22
283,203924,Jerami Grant,Jerami,1610612765,DET,28.0,47,11,36,0.234,31.9,2.7,1.4,1.6,6.0,11.2,8.1,6.8,32.2,1.0,0.6,2.3,3.9,31.8,319,415,508,550,77,51,160,121,114,554,504,438,66,33,510,472,38,74,5,"203924,1610612765",2021-22
284,1630526,Jeremiah Robinson-Earl,Jeremiah,1610612760,OKC,21.0,49,15,34,0.306,22.2,1.1,1.3,0.6,2.8,7.7,6.6,5.0,21.8,0.3,0.5,1.5,1.0,17.6,296,366,484,498,229,309,170,350,304,381,406,317,233,285,454,279,334,252,5,"1630526,1610612760",2021-22
285,203087,Jeremy Lamb,Jeremy,1610612758,SAC,30.0,56,23,33,0.411,16.7,1.1,0.7,0.7,1.8,5.3,4.9,4.1,17.9,0.4,0.2,1.1,1.5,15.0,234,260,473,416,340,291,361,303,397,222,278,247,307,209,163,156,223,313,5,"203087,1610612758",2021-22
286,1630579,Jericho Sims,Jericho,1610612752,NYK,23.0,41,19,22,0.463,13.5,0.6,0.5,0.0,1.9,4.3,3.2,2.8,12.5,0.5,0.0,1.6,0.8,9.8,348,311,284,355,409,428,422,522,390,171,154,138,430,132,70,301,388,417,5,"1630579,1610612752",2021-22
287,1628975,Jevon Carter,Jevon,1610612749,MIL,26.0,66,39,27,0.591,13.7,0.6,0.4,0.7,0.4,4.1,3.7,3.4,13.2,0.2,0.1,1.0,0.3,9.6,147,103,379,193,405,424,474,300,543,160,179,189,408,361,99,150,531,424,5,"1628975,1610612749",2021-22
288,202710,Jimmy Butler,Jimmy,1610612748,MIA,32.0,57,38,19,0.667,33.9,3.4,2.4,2.6,10.4,11.3,8.5,8.1,29.5,0.5,0.6,1.5,5.7,40.9,229,111,250,83,42,20,41,36,21,561,525,528,94,161,507,281,11,25,5,"202710,1610612748",2021-22
289,1629111,Jock Landale,Jock,1610612759,SAS,26.0,54,24,30,0.444,10.9,0.5,1.0,0.3,2.5,4.1,4.1,3.0,10.9,0.3,0.2,1.0,0.9,10.0,259,250,436,376,460,464,256,449,328,158,217,160,455,316,204,130,377,412,5,"1629111,1610612759",2021-22
290,203925,Joe Harris,Joe,1610612751,BKN,30.0,14,10,4,0.714,30.2,1.4,0.6,1.6,1.9,13.9,8.3,11.5,29.0,0.1,0.4,2.2,0.7,18.4,468,427,99,59,96,236,409,107,395,601,512,600,102,429,387,453,415,237,5,"203925,1610612751",2021-22
291,204060,Joe Ingles,Joe,1610612757,POR,34.0,45,28,17,0.622,24.9,0.9,0.4,0.8,1.6,8.6,6.3,6.2,24.3,0.1,0.2,1.8,0.6,16.8,329,214,226,152,181,356,454,275,419,439,385,397,187,459,162,358,441,267,5,"204060,1610612757",2021-22
292,2207,Joe Johnson,Joe,1610612738,BOS,41.0,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,589,544,1,1,595,544,536,522,565,17,1,1,591,520,1,1,564,579,5,"2207,1610612738",2021-22
293,1630580,Joe Wieskamp,Joe,1610612759,SAS,22.0,29,11,18,0.379,7.1,0.3,0.4,0.2,0.3,1.8,1.8,1.3,6.4,0.1,0.1,0.5,0.2,3.8,409,415,239,442,522,514,446,474,555,52,70,53,525,467,85,55,542,552,5,"1630580,1610612759",2021-22
294,1630555,Joel Ayayi,Joel,1610612764,WAS,22.0,7,1,6,0.143,2.9,0.0,0.0,0.0,0.3,0.6,0.9,0.6,2.0,0.0,0.3,0.0,0.1,1.7,513,544,119,566,585,544,536,522,553,13,31,24,591,520,263,1,556,585,5,"1630555,1610612764",2021-22
295,203954,Joel Embiid,Joel,1610612755,PHI,28.0,68,45,23,0.662,33.8,3.8,3.0,1.9,12.0,9.5,8.8,10.0,32.6,1.5,1.2,2.7,8.5,55.5,121,44,308,103,46,10,19,79,12,491,540,584,59,12,591,553,2,3,5,"203954,1610612755",2021-22
296,1628381,John Collins,John,1610612737,ATL,24.0,54,26,28,0.481,30.8,2.0,2.0,0.8,8.6,9.9,7.7,7.5,28.9,1.0,0.7,3.0,3.6,32.2,259,232,399,337,89,98,72,267,47,500,474,492,104,34,532,586,46,69,5,"1628381,1610612737",2021-22
297,1629723,John Konchar,John,1610612763,MEM,26.0,72,48,24,0.667,17.9,0.8,1.3,1.0,2.2,5.1,5.0,4.8,17.1,0.3,0.1,1.3,0.6,15.0,78,22,329,83,306,370,192,206,358,216,283,303,325,287,80,204,436,312,5,"1629723,1610612763",2021-22
298,1630257,Jon Teske,Jon,1610612763,MEM,25.0,3,3,0,1.0,2.6,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.3,0.0,0.0,0.3,0.0,2.3,547,500,1,1,593,544,536,522,565,17,1,88,577,520,1,39,564,573,5,"1630257,1610612763",2021-22
299,202685,Jonas Valanciunas,Jonas,1610612740,NOP,30.0,74,34,40,0.459,30.3,1.9,3.8,0.5,10.8,9.7,7.2,7.1,27.5,0.8,0.6,3.3,4.1,37.0,57,155,542,360,94,124,5,367,18,495,443,461,132,63,477,600,33,44,5,"202685,1610612740",2021-22
300,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,19.0,70,44,26,0.629,16.9,1.7,1.0,1.1,5.1,6.0,4.9,4.2,15.8,0.3,0.5,2.1,2.0,15.9,101,51,362,147,335,156,274,185,148,280,273,253,356,278,437,435,143,287,5,"1630228,1610612744",2021-22
301,1628395,Jordan Bell,Jordan,1610612741,CHI,27.0,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.2,589,544,1,1,594,544,536,522,565,1,1,1,561,520,1,405,564,544,5,"1628395,1610612741",2021-22
302,203903,Jordan Clarkson,Jordan,1610612762,UTA,30.0,79,47,32,0.595,27.1,2.0,1.4,1.5,6.3,9.1,6.9,6.7,25.0,0.2,0.5,1.9,2.1,25.3,14,26,460,188,155,111,162,129,99,465,426,428,178,371,450,375,142,122,5,"203903,1610612762",2021-22
303,1630692,Jordan Goodwin,Jordan,1610612764,WAS,23.0,2,1,1,0.5,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.6,566,544,23,306,582,544,536,522,565,17,34,1,600,520,1,56,564,595,5,"1630692,1610612764",2021-22
304,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,62,36,26,0.581,14.5,0.8,0.3,0.9,1.8,4.8,4.4,3.5,14.2,0.2,0.2,0.9,0.8,12.6,192,131,362,211,386,385,491,251,398,194,247,193,385,412,206,112,380,364,5,"1629162,1610612750",2021-22
305,1629670,Jordan Nwora,Jordan,1610612749,MIL,23.0,62,34,28,0.548,19.1,1.6,1.0,1.0,2.7,6.7,5.7,5.9,19.1,0.3,0.3,1.3,0.7,14.7,192,155,399,248,286,181,258,212,310,322,336,376,279,304,292,207,417,322,5,"1629670,1610612749",2021-22
306,1629673,Jordan Poole,Jordan,1610612744,GSW,23.0,76,49,27,0.645,30.0,2.7,1.1,2.8,5.8,10.4,7.5,7.2,27.3,0.3,0.8,2.7,3.0,29.4,35,18,379,127,97,47,231,26,119,521,459,470,138,288,546,564,67,88,5,"1629673,1610612744",2021-22
307,1630648,Jordan Schakel,Jordan,1610612764,WAS,24.0,4,1,3,0.25,7.6,0.0,0.0,0.0,0.0,3.8,1.5,2.3,5.5,0.0,0.5,0.0,0.8,4.2,535,544,72,532,514,544,536,522,565,138,54,104,541,520,437,1,405,547,5,"1630648,1610612764",2021-22
