,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
2064,By Year,2018-19,1610612744,GSW,2019-04-10T00:00:00,78,55,23,0.705,2652.3333333333335,8.9,19.0,0.467,3.3,8.1,0.402,1.8,2.1,0.816,0.5,3.6,4.1,2.5,1.6,1.1,0.6,0.5,2.1,2.3,22.8,4.7,35.2,0,0,36.2,4,4,4,5,4,2,3,4,6,4,7,7,5,8,4,3,3,5,9,2,4,6,4,2,5,6,3,4,1,5,264,2018-19,202691
2065,By Year,2017-18,1610612744,GSW,2018-04-10T00:00:00,73,55,18,0.753,2504.2166666666667,8.3,16.9,0.489,3.3,7.5,0.44,1.2,1.4,0.837,0.4,3.5,4.0,2.7,1.8,0.8,0.5,0.4,1.7,1.8,21.0,5.7,31.8,2,0,33.5,7,4,5,4,6,6,6,1,5,6,1,9,9,7,7,4,4,4,5,8,7,9,9,7,6,5,6,1,1,6,264,2017-18,202691
2066,By Year,2016-17,1610612744,GSW,2017-04-12T00:00:00,78,66,12,0.846,2649.04,8.8,18.7,0.468,3.6,8.8,0.414,2.5,3.0,0.853,0.7,3.2,3.9,2.2,1.7,0.9,0.5,0.6,1.9,2.2,23.7,10.9,34.2,0,0,36.2,4,2,8,2,5,5,5,3,3,2,5,3,3,5,1,7,5,9,6,6,6,4,7,4,4,3,5,4,1,4,264,2016-17,202691
2067,By Year,2015-16,1610612744,GSW,2016-04-13T00:00:00,80,71,9,0.888,2666.415,8.8,18.7,0.47,3.7,8.8,0.425,2.6,3.0,0.873,0.5,3.7,4.1,2.2,1.9,0.8,0.7,0.6,2.1,2.3,23.9,11.3,34.8,0,0,37.0,3,1,9,1,3,4,4,2,2,3,3,2,2,3,6,2,2,8,4,7,2,5,6,3,3,2,4,4,1,3,264,2015-16,202691
2068,By Year,2014-15,1610612744,GSW,2015-04-15T00:00:00,77,64,13,0.831,2454.59,8.8,19.1,0.463,3.5,8.0,0.439,3.3,3.8,0.879,0.4,3.2,3.6,3.3,2.2,1.3,0.9,0.8,1.8,2.9,24.5,11.4,38.0,1,0,39.2,6,3,7,3,7,3,2,5,4,5,2,1,1,2,8,6,7,2,2,1,1,1,8,1,2,1,1,2,1,2,264,2014-15,202691
2069,By Year,2013-14,1610612744,GSW,2014-04-16T00:00:00,81,51,30,0.63,2867.7883333333334,7.0,15.8,0.444,2.8,6.7,0.417,1.8,2.3,0.795,0.5,2.6,3.1,2.3,1.7,0.9,0.5,0.6,2.9,2.1,18.7,6.7,28.3,1,0,29.7,2,6,3,6,2,8,8,6,7,7,4,4,4,9,5,9,9,6,7,5,8,3,2,5,7,4,8,2,1,8,264,2013-14,202691
2070,By Year,2012-13,1610612744,GSW,2013-04-17T00:00:00,82,47,35,0.573,2935.943333333333,6.2,14.8,0.422,2.6,6.4,0.401,1.6,1.9,0.841,0.4,3.4,3.8,2.2,1.9,1.1,0.6,0.4,2.9,1.8,16.7,1.3,27.4,0,0,28.5,1,7,2,7,1,9,9,9,8,8,8,8,8,6,9,5,6,7,3,4,5,8,3,6,9,8,9,4,1,9,264,2012-13,202691
2071,By Year,2011-12,1610612744,GSW,2012-04-26T00:00:00,66,23,43,0.348,1607.665,7.1,16.1,0.443,2.5,6.0,0.414,1.8,2.0,0.868,0.5,3.1,3.6,3.0,2.3,1.1,0.4,0.8,3.5,1.7,18.5,-2.9,29.6,0,0,30.7,8,8,1,9,8,7,7,7,9,9,6,5,6,4,3,8,8,3,1,3,9,2,1,8,8,9,7,4,1,7,264,2011-12,202691
2072,By Year,2021-22,1610612740,NOP,2021-12-08T00:00:00,24,6,18,0.25,341.14,6.2,15.4,0.404,1.4,6.1,0.224,1.1,1.3,0.833,0.9,3.2,4.1,5.2,2.7,1.2,0.1,0.6,1.8,1.5,14.9,-11.3,28.6,0,0,28.1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,264,2021-22,1630184
2073,By Year,2020-21,1610612740,NOP,2021-05-16T00:00:00,54,23,31,0.426,904.4433333333334,5.2,13.4,0.386,1.6,4.8,0.333,1.7,2.0,0.843,0.5,2.3,2.8,4.9,1.4,1.5,0.4,1.0,3.5,2.0,13.7,0.9,28.8,0,0,26.8,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,264,2020-21,1630184
2074,By Year,2021-22,1610612763,MEM,2022-03-15T00:00:00,36,27,9,0.75,460.59166666666664,3.4,9.9,0.339,2.1,6.7,0.314,0.4,0.6,0.625,1.6,3.0,4.7,1.7,1.0,1.8,1.2,0.8,4.5,0.9,9.2,2.3,25.3,0,0,23.7,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,264,2021-22,1629681
2075,By Year,2020-21,1610612763,MEM,2021-05-14T00:00:00,18,11,7,0.611,181.77,3.8,11.3,0.333,2.0,6.5,0.303,1.8,2.2,0.818,1.2,3.6,4.8,1.6,0.4,1.0,1.6,0.6,4.0,1.6,11.3,7.9,26.7,0,0,24.8,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,264,2020-21,1629681
2076,By Year,2021-22,1610612765,DET,2022-04-10T00:00:00,66,21,45,0.318,1646.9716666666666,3.8,10.0,0.383,1.0,3.7,0.263,1.2,1.6,0.77,0.8,3.8,4.6,6.1,2.4,1.7,0.8,0.7,4.0,1.8,9.9,-8.0,29.5,2,0,26.4,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,264,2021-22,1630165
2077,By Year,2020-21,1610612765,DET,2021-05-16T00:00:00,26,6,20,0.231,670.2116666666667,3.8,10.8,0.353,1.1,3.9,0.278,0.8,0.9,0.824,0.3,3.4,3.7,7.4,4.5,1.5,0.5,0.6,3.1,1.6,9.5,-7.0,26.5,0,0,25.6,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,264,2020-21,1630165
2078,By Year,2021-22,1610612749,MIL,2022-04-08T00:00:00,66,44,22,0.667,2141.29,7.6,17.2,0.443,2.7,7.3,0.373,4.4,4.9,0.89,0.7,5.3,6.0,6.0,3.2,1.3,0.3,0.8,2.7,3.5,22.3,5.1,40.0,4,0,40.2,7,4,6,3,7,4,3,7,2,1,8,1,1,3,6,4,4,1,1,5,2,3,7,1,2,3,2,5,2,2,264,2021-22,203114
2079,By Year,2020-21,1610612749,MIL,2021-05-15T00:00:00,68,45,23,0.662,2268.616666666667,8.1,17.0,0.476,2.4,5.8,0.414,3.4,3.7,0.898,0.9,5.6,6.4,5.9,2.8,1.2,0.1,0.8,2.5,3.0,22.0,4.6,39.6,10,0,39.3,6,3,5,4,6,2,4,2,4,4,4,5,6,2,2,3,3,2,2,8,8,2,10,6,3,5,3,1,2,3,264,2020-21,203114
2080,By Year,2019-20,1610612749,MIL,2020-08-13T00:00:00,62,46,16,0.742,1852.6716666666666,9.2,18.4,0.497,2.9,6.9,0.415,4.0,4.4,0.916,0.9,6.6,7.4,5.1,2.7,1.0,0.1,0.8,2.8,3.3,25.2,9.7,42.7,7,0,43.0,8,2,9,1,8,1,1,1,1,3,2,2,2,1,3,1,1,3,3,10,9,4,6,2,1,1,1,2,2,1,264,2019-20,203114
2081,By Year,2018-19,1610612749,MIL,2019-04-10T00:00:00,77,56,21,0.727,2393.338333333333,7.6,17.3,0.441,2.7,7.1,0.378,3.2,3.9,0.837,0.8,6.2,6.9,5.0,2.6,1.2,0.1,0.9,2.6,2.8,21.2,8.3,38.3,7,0,38.4,5,1,7,2,4,3,2,8,3,2,7,7,5,10,4,2,2,4,5,7,10,1,8,7,4,2,4,2,2,4,264,2018-19,203114
2082,By Year,2017-18,1610612749,MIL,2018-04-11T00:00:00,82,44,38,0.537,2981.965,7.2,15.4,0.466,1.8,4.9,0.359,3.9,4.4,0.884,0.5,4.6,5.2,4.0,2.3,1.4,0.3,0.7,3.3,3.1,19.9,1.2,34.9,5,1,34.2,1,4,4,6,1,5,5,4,7,5,9,3,3,5,8,5,6,7,6,4,5,5,3,4,5,8,5,4,1,5,264,2017-18,203114
2083,By Year,2016-17,1610612749,MIL,2017-04-10T00:00:00,29,19,10,0.655,889.0466666666666,6.1,13.5,0.45,1.8,4.2,0.433,3.3,3.7,0.88,0.4,4.5,5.0,4.0,2.6,1.7,0.3,0.5,3.2,3.0,17.2,3.6,32.4,0,0,31.9,9,8,10,5,9,8,7,5,5,8,1,6,7,6,9,6,7,6,4,2,4,10,4,5,7,6,6,8,2,6,264,2016-17,203114
2084,By Year,2015-16,1610612749,MIL,2016-04-13T00:00:00,79,33,46,0.418,2852.0,6.4,14.4,0.444,1.8,4.6,0.396,3.5,3.9,0.888,0.6,3.3,3.8,4.2,2.3,1.7,0.2,0.5,2.6,3.1,18.1,-0.4,32.4,1,0,31.7,3,7,2,8,2,6,6,6,6,6,6,4,4,4,7,10,9,5,7,3,6,7,9,3,6,9,7,6,2,7,264,2015-16,203114
2085,By Year,2014-15,1610612749,MIL,2015-04-15T00:00:00,79,40,39,0.506,2378.1183333333333,6.1,13.2,0.467,1.7,4.1,0.407,2.0,2.4,0.859,0.7,4.5,5.3,2.8,1.7,1.8,0.2,0.5,2.8,2.0,16.0,4.8,30.7,1,0,29.7,3,6,3,7,5,7,8,3,9,9,5,9,9,8,5,7,5,8,9,1,7,9,5,8,8,4,8,6,2,8,264,2014-15,203114
2086,By Year,2013-14,1610612749,MIL,2014-04-16T00:00:00,82,15,67,0.183,2460.3866666666668,5.5,12.5,0.44,1.8,4.2,0.414,1.7,2.0,0.861,0.9,3.7,4.5,2.5,1.8,1.2,0.3,0.5,3.6,1.8,14.5,-5.6,26.4,0,0,26.3,1,9,1,10,3,9,9,9,8,7,3,10,10,7,1,8,8,9,8,6,3,8,2,9,9,10,9,8,2,9,264,2013-14,203114
2087,By Year,2012-13,1610612765,DET,2013-04-17T00:00:00,27,9,18,0.333,475.41833333333335,4.7,10.7,0.44,1.1,3.4,0.311,2.0,2.4,0.844,0.3,3.5,3.8,2.1,0.8,1.1,0.3,0.6,4.0,1.7,12.5,2.0,23.7,0,0,22.3,10,10,8,9,10,10,10,10,10,10,10,8,8,9,10,9,10,10,10,9,1,6,1,10,10,7,10,8,2,10,264,2012-13,203114
2088,By Year,2021-22,1610612761,TOR,2022-04-10T00:00:00,55,34,21,0.618,991.1683333333333,3.5,7.3,0.485,0.0,0.5,0.0,1.9,2.6,0.746,4.4,4.2,8.7,2.0,1.1,1.1,0.9,0.4,3.8,2.3,9.0,0.8,27.5,0,0,23.8,1,1,5,1,1,5,5,5,3,3,3,5,6,1,1,6,5,4,5,2,5,5,2,5,5,2,5,5,1,5,264,2021-22,203920
2089,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,67,23,44,0.343,1529.23,4.4,8.9,0.497,0.3,1.2,0.25,2.1,3.0,0.705,4.1,5.0,9.1,2.1,1.0,1.1,1.2,0.7,2.7,2.4,11.3,-3.0,31.3,6,0,27.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,203920
2090,By Year,2020-21,1610612761,TOR,2021-05-16T00:00:00,19,6,13,0.316,577.4083333333333,5.9,10.7,0.556,0.6,1.9,0.29,1.7,2.7,0.636,3.6,5.4,9.0,2.2,1.3,1.0,1.4,0.5,2.9,2.1,14.2,-1.2,34.1,3,0,30.7,6,6,6,6,6,1,1,2,1,1,1,6,5,6,5,3,4,1,1,4,2,3,5,6,1,4,2,1,1,2,264,2020-21,203920
2091,By Year,2020-21,1610612753,ORL,2021-04-07T00:00:00,48,17,31,0.354,951.8216666666667,3.6,7.9,0.45,0.2,0.8,0.19,2.4,3.2,0.741,4.4,4.8,9.2,2.0,0.9,1.2,1.1,0.8,2.5,2.5,9.6,-4.0,29.6,3,0,25.5,3,4,1,4,2,4,3,6,2,2,2,4,4,2,2,5,3,5,6,1,4,1,6,4,4,5,4,1,1,4,264,2020-21,203920
2092,By Year,2019-20,1610612753,ORL,2020-08-13T00:00:00,48,19,29,0.396,922.0183333333333,2.9,5.6,0.51,0.0,0.0,0.0,2.6,3.9,0.653,3.6,5.0,8.6,2.0,1.2,0.8,0.9,0.4,3.6,3.2,8.3,-5.1,25.3,0,0,22.2,3,3,2,3,3,6,6,4,3,5,3,3,2,5,6,4,6,6,3,6,6,6,3,3,6,6,6,5,1,6,264,2019-20,203920
2093,By Year,2018-19,1610612753,ORL,2019-04-10T00:00:00,50,26,24,0.52,642.8616666666667,5.1,8.5,0.603,0.0,0.1,0.0,3.2,4.6,0.699,4.4,6.2,10.6,2.1,1.1,1.0,1.6,0.7,4.0,3.8,13.4,2.5,36.2,1,0,31.5,2,2,4,2,4,2,2,1,3,4,3,1,1,3,3,2,2,2,4,3,1,2,1,1,2,1,1,4,1,1,264,2018-19,203920
2094,By Year,2017-18,1610612753,ORL,2018-04-11T00:00:00,42,14,28,0.333,578.4066666666666,4.2,7.8,0.54,0.0,0.0,0.0,2.6,3.8,0.689,4.4,6.8,11.2,2.1,1.3,0.9,1.3,0.5,3.5,3.4,11.1,0.7,33.1,3,0,28.9,5,5,3,5,5,3,4,3,3,6,3,2,3,4,4,1,1,3,2,5,3,4,4,2,3,3,3,1,1,3,264,2017-18,203920
2095,By Year,2021-22,1610612744,GSW,2022-04-10T00:00:00,82,53,29,0.646,1732.3433333333332,4.3,7.6,0.571,0.0,0.0,0.0,1.6,2.6,0.6,4.3,8.1,12.4,3.4,1.4,1.0,1.1,0.7,4.5,2.1,10.2,3.5,35.2,5,0,30.3,1,2,1,5,1,5,6,3,7,7,7,4,3,5,3,2,2,2,3,5,4,5,4,4,5,4,1,1,1,2,264,2021-22,1626172
2096,By Year,2020-21,1610612744,GSW,2021-05-16T00:00:00,61,34,27,0.557,1160.6933333333334,3.3,6.1,0.548,0.1,0.5,0.235,1.0,1.5,0.646,3.6,6.4,10.0,3.7,1.1,0.7,0.7,0.4,4.2,1.5,7.8,4.0,28.2,0,0,24.3,4,5,2,6,3,7,7,5,4,4,2,6,6,2,5,4,4,1,7,6,6,7,5,5,7,3,7,3,1,7,264,2020-21,1626172
2097,By Year,2019-20,1610612744,GSW,2020-02-29T00:00:00,20,6,14,0.3,261.6016666666667,4.0,10.9,0.367,0.1,1.9,0.071,1.2,1.7,0.75,3.9,5.2,9.1,2.8,1.7,1.7,0.8,0.8,4.7,1.5,9.4,-13.6,30.2,0,0,26.3,6,6,5,7,6,6,2,7,3,2,6,5,5,1,4,6,6,4,2,1,5,4,3,6,6,6,6,3,1,6,264,2019-20,1626172
2098,By Year,2018-19,1610612744,GSW,2019-04-10T00:00:00,80,56,24,0.7,1481.3233333333333,5.3,8.4,0.625,0.0,0.2,0.1,1.6,2.6,0.619,4.7,5.4,10.1,3.0,1.2,1.1,1.3,0.7,5.1,2.3,12.2,7.4,34.8,1,0,30.1,2,1,3,3,2,2,4,1,6,5,5,3,4,3,2,5,3,3,5,4,3,6,2,3,2,1,3,2,1,3,264,2018-19,1626172
2099,By Year,2017-18,1610612744,GSW,2018-04-10T00:00:00,66,45,21,0.682,910.07,4.4,7.6,0.58,0.0,0.2,0.2,1.7,3.0,0.545,3.3,5.2,8.5,1.7,1.2,1.3,2.2,0.9,4.2,2.5,10.6,4.8,32.7,0,0,27.9,3,3,4,4,4,4,5,2,5,6,4,2,1,6,7,7,7,6,6,2,1,3,6,1,4,2,5,3,1,5,264,2017-18,1626172
2100,By Year,2016-17,1610612744,GSW,2017-04-04T00:00:00,53,44,9,0.83,446.99666666666667,4.5,8.6,0.523,0.2,0.7,0.222,1.7,2.7,0.618,3.5,6.4,10.0,2.3,1.4,1.2,1.4,1.1,5.2,2.4,10.9,-1.4,32.7,0,0,28.5,5,4,6,1,5,3,3,6,2,3,3,1,2,4,6,3,5,5,4,3,2,2,1,2,3,5,4,3,1,4,264,2016-17,1626172
2101,By Year,2015-16,1610612744,GSW,2016-02-25T00:00:00,5,4,1,0.8,20.598333333333333,7.0,12.2,0.571,1.7,3.5,0.5,0.0,0.0,0.0,7.0,10.5,17.5,0.0,1.7,0.0,0.0,1.7,3.5,0.0,15.7,-38.4,35.0,0,0,35.0,7,7,7,2,7,1,1,3,1,1,1,7,7,7,1,1,1,7,1,7,7,1,7,7,1,7,2,3,1,1,264,2015-16,1626172
2102,By Year,2021-22,1610612745,HOU,2022-04-10T00:00:00,61,16,45,0.262,1907.1533333333334,6.3,15.3,0.415,2.9,7.8,0.375,2.3,3.6,0.642,0.8,4.2,5.0,7.1,3.6,1.3,0.4,0.8,2.9,3.3,17.9,-5.3,36.1,10,1,36.4,1,1,1,2,1,2,2,3,1,1,1,2,2,3,2,2,1,1,2,2,2,3,2,2,2,1,1,1,1,1,264,2021-22,1629645
2103,By Year,2020-21,1610612745,HOU,2021-05-05T00:00:00,26,4,22,0.154,835.4883333333333,6.7,15.8,0.425,2.2,6.9,0.311,3.0,4.1,0.734,0.9,3.4,4.3,7.1,3.9,0.8,0.3,1.1,2.6,3.3,18.6,-9.7,33.9,4,0,34.4,3,3,3,3,3,1,1,2,2,2,3,1,1,1,1,3,3,2,1,3,3,1,3,1,1,3,2,2,2,2,264,2020-21,1629645
2104,By Year,2019-20,1610612739,CLE,2020-03-04T00:00:00,50,15,35,0.3,1161.72,5.8,13.0,0.442,1.6,4.9,0.335,2.3,3.1,0.723,0.7,4.3,5.0,3.4,2.9,1.4,0.4,1.0,4.2,2.7,15.4,-9.0,29.2,0,0,29.2,2,2,2,1,2,3,3,1,3,3,2,3,3,2,3,1,2,3,3,1,1,2,1,3,3,2,3,3,2,3,264,2019-20,1629645
2105,By Year,2021-22,1610612739,CLE,2022-02-09T00:00:00,24,16,8,0.667,166.01333333333332,3.3,10.0,0.326,1.3,5.6,0.231,0.7,0.9,0.75,0.4,2.0,2.4,6.5,1.5,0.7,0.0,0.2,2.4,2.2,8.5,-7.6,21.5,0,0,20.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630698
2106,By Year,2021-22,1610612739,CLE,2022-04-10T00:00:00,74,38,36,0.514,1664.865,7.1,16.5,0.43,4.0,10.3,0.392,3.6,4.3,0.838,1.9,9.7,11.6,3.5,2.1,0.6,0.4,0.4,2.2,3.7,21.8,2.1,41.6,15,0,42.8,5,5,6,5,10,4,6,9,1,1,3,13,13,6,12,7,10,4,10,13,10,14,8,12,6,5,8,11,2,3,264,2021-22,201567
2107,By Year,2020-21,1610612739,CLE,2021-05-12T00:00:00,25,7,18,0.28,622.15,6.0,14.6,0.409,3.3,9.0,0.365,2.4,3.0,0.824,1.0,9.8,10.8,3.6,2.2,0.9,0.1,0.7,1.5,2.0,17.6,-4.2,37.0,5,0,37.4,12,13,12,12,12,12,9,12,2,2,9,14,14,8,14,6,13,2,7,3,14,12,14,14,12,11,12,14,2,12,264,2020-21,201567
2108,By Year,2019-20,1610612739,CLE,2020-03-10T00:00:00,56,16,40,0.286,1779.87,6.6,14.7,0.45,3.0,7.9,0.374,3.8,4.4,0.854,1.1,10.0,11.1,3.6,2.8,0.7,0.4,0.6,1.8,3.3,20.0,-5.4,39.0,23,0,39.7,10,10,4,11,8,7,8,6,5,4,5,11,12,4,13,4,12,3,1,10,12,13,12,13,8,14,10,10,2,9,264,2019-20,201567
2109,By Year,2018-19,1610612739,CLE,2019-04-07T00:00:00,22,7,15,0.318,597.9116666666666,6.6,17.0,0.385,3.2,8.9,0.361,6.2,6.9,0.904,2.0,12.4,14.4,2.9,2.5,0.4,0.3,1.0,3.3,4.7,22.5,-3.4,43.6,12,0,44.3,13,13,13,9,14,8,4,13,3,3,10,3,5,1,11,1,3,5,2,14,13,8,2,8,4,9,2,13,2,2,264,2018-19,201567
2110,By Year,2017-18,1610612739,CLE,2018-04-09T00:00:00,59,37,22,0.627,1651.0083333333334,7.3,15.9,0.458,3.0,7.2,0.415,5.1,5.8,0.88,2.2,9.7,11.9,2.2,2.0,0.9,0.5,1.1,2.6,5.1,22.7,1.7,42.7,31,0,42.7,9,6,10,4,11,3,7,3,4,6,2,6,7,2,9,8,9,11,13,2,5,7,4,5,3,6,5,8,2,4,264,2017-18,201567
2111,By Year,2016-17,1610612739,CLE,2017-04-10T00:00:00,60,40,20,0.667,1884.645,7.1,16.6,0.427,2.8,7.4,0.373,4.9,5.6,0.871,2.8,9.9,12.7,2.2,2.3,1.0,0.4,1.1,2.4,4.6,21.8,6.4,42.3,41,0,42.3,7,3,11,2,7,5,5,10,6,5,6,7,9,3,7,5,6,12,5,1,9,5,6,9,5,1,6,4,2,6,264,2016-17,201567
2112,By Year,2015-16,1610612739,CLE,2016-04-11T00:00:00,77,53,24,0.688,2424.395,6.1,14.5,0.419,2.3,6.5,0.36,3.8,4.7,0.822,2.2,9.1,11.3,2.7,2.1,0.9,0.6,0.8,2.4,4.2,18.3,6.4,38.3,35,0,37.7,2,1,9,1,4,11,10,11,8,7,11,10,10,9,8,10,11,7,11,5,2,11,7,10,10,2,11,7,2,11,264,2015-16,201567
2113,By Year,2014-15,1610612739,CLE,2015-04-15T00:00:00,75,50,25,0.667,2531.765,5.9,13.5,0.434,2.0,5.6,0.367,3.7,4.6,0.804,2.0,8.4,10.4,2.4,1.7,0.7,0.6,0.8,2.0,3.9,17.5,5.7,35.6,38,0,34.9,4,2,8,2,3,13,13,8,9,9,8,12,11,12,10,13,14,10,14,9,3,10,10,11,13,3,14,5,2,13,264,2014-15,201567
2114,By Year,2013-14,1610612750,MIN,2014-04-16T00:00:00,77,39,38,0.506,2796.5,8.4,18.3,0.457,2.4,6.5,0.376,6.7,8.1,0.821,2.9,9.5,12.4,4.4,2.5,0.8,0.5,0.8,1.8,6.4,25.9,4.6,48.4,65,3,47.5,2,4,5,6,1,1,1,4,7,8,4,1,2,10,6,9,7,1,3,7,8,9,13,2,1,4,1,1,1,1,264,2013-14,201567
2115,By Year,2012-13,1610612750,MIN,2013-01-03T00:00:00,18,9,9,0.5,617.9616666666667,6.1,17.4,0.352,1.2,5.4,0.217,5.8,8.3,0.704,3.7,11.0,14.7,2.4,2.3,0.8,0.5,1.9,2.0,6.5,19.2,0.1,42.1,14,0,40.1,14,12,14,7,13,9,3,14,12,10,13,5,1,14,5,2,2,9,6,8,4,1,11,1,9,8,7,12,2,8,264,2012-13,201567
2116,By Year,2011-12,1610612750,MIN,2012-04-11T00:00:00,55,24,31,0.436,2145.471666666667,8.0,17.8,0.448,1.8,4.7,0.372,6.4,7.7,0.824,3.8,8.5,12.3,1.9,2.1,0.8,0.5,1.1,2.6,6.4,24.0,0.4,43.2,48,0,42.5,11,7,7,8,5,2,2,7,10,11,7,2,3,7,4,12,8,13,8,6,7,6,5,3,2,7,4,3,2,5,264,2011-12,201567
2117,By Year,2010-11,1610612750,MIN,2011-04-01T00:00:00,73,17,56,0.233,2610.5433333333335,6.6,14.1,0.47,1.2,2.9,0.417,5.8,6.9,0.85,4.6,10.8,15.3,2.5,2.1,0.6,0.4,1.3,2.0,5.8,20.4,-3.8,43.4,64,0,41.5,6,9,2,13,2,6,11,1,11,12,1,4,4,5,3,3,1,8,9,11,11,3,9,4,7,10,3,2,2,7,264,2010-11,201567
2118,By Year,2009-10,1610612750,MIN,2010-04-14T00:00:00,60,12,48,0.2,1713.9383333333333,6.1,13.6,0.45,0.7,2.2,0.33,4.7,5.8,0.815,4.8,9.1,13.8,2.9,2.5,0.9,0.5,1.3,2.9,5.0,17.7,-4.7,40.3,36,0,37.9,7,11,3,14,9,10,12,5,13,13,12,8,8,11,2,11,4,6,4,4,6,4,3,6,11,12,9,6,2,10,264,2009-10,201567
2119,By Year,2008-09,1610612750,MIN,2009-04-15T00:00:00,81,24,57,0.296,2047.7016666666666,5.6,12.1,0.459,0.0,0.3,0.105,4.7,5.9,0.789,4.8,8.1,12.9,1.5,2.1,0.6,0.9,1.4,3.6,4.7,15.8,-4.8,35.9,29,0,33.2,1,7,1,10,6,14,14,2,14,14,14,9,6,13,1,14,5,14,12,12,1,2,1,7,14,13,13,9,2,14,264,2008-09,201567
2120,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,30,18,12,0.6,222.49,5.0,13.8,0.365,2.4,8.7,0.278,2.6,3.6,0.727,2.3,4.9,7.1,1.6,1.1,0.6,0.3,0.6,3.1,2.4,15.0,-11.3,27.8,0,0,28.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1628995
2121,By Year,2021-22,1610612737,ATL,2022-04-10T00:00:00,17,14,3,0.824,111.51666666666667,5.2,14.5,0.356,1.6,8.4,0.192,2.9,3.9,0.75,1.9,5.2,7.1,2.3,0.6,0.6,0.3,1.0,4.5,3.2,14.8,-7.7,29.0,0,0,27.8,4,4,5,1,4,2,2,5,5,2,5,1,1,2,2,1,2,1,5,5,5,2,1,1,3,3,1,2,1,2,264,2021-22,1628995
2122,By Year,2021-22,1610612752,NYK,2022-01-12T00:00:00,13,4,9,0.308,110.97333333333333,4.9,13.0,0.375,3.2,9.1,0.357,2.3,3.2,0.7,2.6,4.5,7.1,1.0,1.6,0.6,0.3,0.3,1.6,1.6,15.2,-14.9,26.6,0,0,28.5,5,5,4,4,5,3,3,2,1,1,2,3,3,4,1,4,1,5,2,4,4,5,5,4,2,5,2,2,1,1,264,2021-22,1628995
2123,By Year,2020-21,1610612752,NYK,2021-05-07T00:00:00,42,26,16,0.619,464.4,4.3,11.1,0.392,2.7,6.9,0.393,1.2,1.6,0.8,0.8,4.0,4.7,1.5,1.3,0.9,0.5,0.5,2.9,1.4,12.6,-2.6,23.4,0,0,24.3,3,1,3,2,3,5,5,1,2,3,1,5,5,1,5,5,5,3,4,1,2,4,4,5,5,1,5,2,1,5,264,2020-21,1628995
2124,By Year,2019-20,1610612752,NYK,2020-03-11T00:00:00,65,21,44,0.323,1166.1333333333334,4.4,12.4,0.359,2.0,6.1,0.327,2.0,3.1,0.653,0.9,4.8,5.7,1.9,1.4,0.7,0.9,0.6,3.3,2.5,12.9,-5.5,25.9,0,0,25.7,2,2,2,3,2,4,4,4,4,4,4,4,4,5,4,2,3,2,3,3,1,3,2,3,4,2,4,2,1,4,264,2019-20,1628995
